index,sample,robustness_spec,shock,horizon,beta_pos,se_pos,pvalue_pos,ci_lower_pos,ci_upper_pos,beta_neg,se_neg,pvalue_neg,ci_lower_neg,ci_upper_neg,asymmetry_test_stat,asymmetry_pvalue,nobs,r_squared,return_lags,control_set
ftse250,post_qe,dual_controls,target,18,-0.13225250353657833,0.10626697786091835,0.21330435205849763,-0.3405357801439783,0.07603077307082162,0.28108215916812357,0.146126996209209,0.05441137783144411,-0.005326753401926065,0.5674910717381731,-1.8924473922064025,0.058431396688454054,4282,0.05513951696900543,5,ftse100+ftse_all_share
ftse250,post_qe,dual_controls,target,19,-0.030757922166734,0.14429122653064277,0.8311978188950233,-0.3135687261667938,0.2520528818333258,0.3309552295237537,0.16100411790282484,0.03982398502084258,0.015387158434217008,0.6465233006132904,-1.4204390517060845,0.15547990053466326,4281,0.055903831159651585,5,ftse100+ftse_all_share
ftse250,post_qe,dual_controls,target,20,-0.0715271454397666,0.17500344296761555,0.6827462526091168,-0.4145338936562931,0.27147960277675987,0.37040249556966615,0.17225516999623827,0.03153048120926882,0.03278236237703913,0.7080226287622932,-1.5380027026933818,0.12404795395825549,4280,0.053184162156593495,5,ftse100+ftse_all_share
ftse250,pre_super_thursday,baseline,path,0,-0.00687703413362802,0.05530142382504696,0.9010338353701625,-0.11526782483072005,0.10151375656346402,-0.03880716121001445,0.04191891628989464,0.35456693355763236,-0.12096823713820792,0.04335391471817903,0.3998056422139177,0.689299674681448,4590,0.01615077811947918,5,own_lags_only
ftse250,pre_super_thursday,baseline,path,1,0.02152916067470978,0.06762608146559412,0.7502150012622325,-0.11101795899785469,0.15407628034727425,-0.03839615038032733,0.05524753656342828,0.48706536915332743,-0.14668132204464676,0.0698890212839921,0.6035786766781726,0.5461237930709477,4590,0.009852444208159672,5,own_lags_only
ftse250,pre_super_thursday,baseline,path,2,-0.047915495629470055,0.09148755403488636,0.6004608799877176,-0.2272311015378473,0.1314001102789072,0.014838721950575172,0.07251678983281165,0.837865403468233,-0.12729418612173565,0.156971630022886,-0.478595321905996,0.6322265470126001,4590,0.005044722902404208,5,own_lags_only
ftse250,pre_super_thursday,baseline,path,3,0.011830050473599786,0.09131487745585949,0.8969206608524494,-0.16714710933988483,0.1908072102870844,-0.06478023252180103,0.06832868667802704,0.34309490320034974,-0.19870445841073403,0.06914399336713196,0.603880699653902,0.5459229614259906,4590,0.005974772654737004,5,own_lags_only
ftse250,pre_super_thursday,baseline,path,4,-0.02238780777415071,0.1141453927752302,0.8445051799357151,-0.2461127776136019,0.20133716206530045,-0.0940824939384375,0.0786162986804064,0.23141175627492672,-0.24817043935203403,0.06000545147515905,0.4709245868509907,0.6376945894889532,4590,0.005713512372991336,5,own_lags_only
ftse250,pre_super_thursday,baseline,path,5,-0.045652003422373195,0.13688068696745326,0.7387442392075931,-0.3139381498785816,0.22263414303383522,-0.05488624593305673,0.10070228552936897,0.5857296116534583,-0.2522627255706199,0.14249023370450642,0.048181201826838216,0.961571831555385,4590,0.00432291159781939,5,own_lags_only
ftse250,pre_super_thursday,baseline,path,6,-0.07655210067997892,0.15187269477386137,0.6142231466801457,-0.37422258243674716,0.22111838107678933,0.02421364078761804,0.1251349291373485,0.8465672058041455,-0.22105082032158502,0.2694781018968211,-0.4367970655879107,0.6622585273009152,4590,0.004417870898189458,5,own_lags_only
ftse250,pre_super_thursday,baseline,path,7,-0.07350006474429241,0.17031642176646264,0.6660684499492007,-0.40732025140655914,0.2603201219179744,0.004305235183618815,0.13973728352574688,0.9754214678411683,-0.2695798405268451,0.2781903108940827,-0.29236959011880426,0.7700040565241769,4590,0.005391684138489894,5,own_lags_only
ftse250,pre_super_thursday,baseline,path,8,-0.020230509808459373,0.17210143023929306,0.9064242856895602,-0.35754931307747373,0.317088293460555,-0.07198054831530035,0.14139192329498798,0.6106924419686028,-0.34910871797347676,0.2051476213428761,0.1889390993724473,0.8501405485679845,4590,0.005263736490705551,5,own_lags_only
ftse250,pre_super_thursday,baseline,path,9,0.02692433557979652,0.18232598734843,0.882602095959434,-0.33043459962312627,0.3842832707827193,-0.11404464587543257,0.15137198563588977,0.4512056463448436,-0.4107337377217765,0.1826444459709114,0.4817415327765063,0.6299895679984386,4590,0.006080572049250277,5,own_lags_only
ftse250,pre_super_thursday,baseline,path,10,-0.04075908111172126,0.18545863337788174,0.8260467688550933,-0.4042580025323695,0.32273984030892694,-0.13939661494417568,0.161578475301866,0.38829268340429635,-0.4560904265358331,0.1772971966474817,0.32812200711940065,0.7428194150448548,4590,0.006777840004859592,5,own_lags_only
ftse250,pre_super_thursday,baseline,path,11,-0.09303633804855121,0.1906043272305811,0.6254702193655457,-0.46662081942049016,0.28054814332338773,-0.1353642413039312,0.1781704958668764,0.44740669599047844,-0.48457841320300893,0.2138499305951465,0.13157702741664434,0.8953188569881788,4590,0.007935799353699036,5,own_lags_only
ftse250,pre_super_thursday,baseline,path,12,-0.1704045745463789,0.20069462037733457,0.3958401433374249,-0.5637660304859546,0.2229568813931969,-0.10934309752083843,0.19463300476008089,0.5742583297225419,-0.49082378685059697,0.2721375918089201,-0.1782241081978529,0.8585469772081116,4590,0.007438333554084187,5,own_lags_only
ftse250,pre_super_thursday,baseline,path,13,-0.10065901288519878,0.2131269281585894,0.636715467401103,-0.518387792076034,0.31706976630563644,-0.11094168032315796,0.20535974884858113,0.5890378108498672,-0.513446788066377,0.291563427420061,0.02815549590536816,0.9775381322612612,4590,0.00759170955610966,5,own_lags_only
ftse250,pre_super_thursday,baseline,path,14,-0.06771263854801766,0.22129685047960806,0.7596190883499464,-0.5014544654880494,0.3660291883920141,-0.1251697266832329,0.20442885268389338,0.5403459549268423,-0.5258502779436639,0.2755108245771981,0.15532410820560172,0.8765658106547887,4590,0.007577212924347876,5,own_lags_only
ftse250,pre_super_thursday,baseline,path,15,-0.059243427968893335,0.20190949685464898,0.7692043824702759,-0.4549860418040053,0.3364991858662187,-0.11864575881479485,0.18213765882489966,0.5147837474749031,-0.4756355701115981,0.23834405248200846,0.18152525742045267,0.8559553099066267,4590,0.0063525036544824776,5,own_lags_only
ftse250,pre_super_thursday,baseline,path,16,-0.03029712397787895,0.2078678470804856,0.8841172853040279,-0.43771810425563074,0.3771238562998729,-0.15554633919723243,0.1826124365825996,0.39433402629080616,-0.5134667148991277,0.2023740365046628,0.37312543459019504,0.709055089356741,4590,0.005522628052868517,5,own_lags_only
ftse250,pre_super_thursday,baseline,path,17,-0.03207718406251121,0.21253941896923317,0.8800360956688653,-0.4486544452422082,0.3845000771171858,-0.26306070468933507,0.1823504412108762,0.14913015659464207,-0.6204675694626525,0.09434616008398228,0.6755926907216119,0.4992992834934955,4590,0.0058105001039403525,5,own_lags_only
ftse250,pre_super_thursday,baseline,path,18,-0.08498700415687374,0.22786097013959375,0.7091652254163232,-0.5315945056304775,0.36162049731672996,-0.26834489478019763,0.18023366620972203,0.13652102585889642,-0.6216028805512528,0.08491309099085753,0.5176146493118632,0.6047271587536776,4590,0.00540142250899478,5,own_lags_only
ftse250,pre_super_thursday,baseline,path,19,-0.0520096198194116,0.232635221226151,0.8230940387893089,-0.5079746534226675,0.4039554137838443,-0.26376895954654306,0.1749422268973649,0.1316187912786334,-0.6066557242653783,0.07911780517229217,0.608771652453279,0.542675805764139,4590,0.004934727969406305,5,own_lags_only
ftse250,pre_super_thursday,baseline,path,20,-0.04460307419961781,0.2442025748773588,0.8550743403730983,-0.5232401209592411,0.4340339725600055,-0.22043923521491923,0.18955363321318736,0.24485441838790356,-0.5919643563127664,0.15108588588292796,0.4802844914421717,0.6310251149230748,4590,0.0051246422300913475,5,own_lags_only
ftse250,pre_super_thursday,baseline,qe,0,0.008777632866760018,0.06662964309073556,0.8951918014816417,-0.12181646759108168,0.13937173332460173,0.04195012823030135,0.08764726038414461,0.6322057689982461,-0.1298385021226221,0.21373875858322477,-0.26117675927910045,0.7939561996855375,1621,0.02573795439025095,5,own_lags_only
ftse250,pre_super_thursday,baseline,qe,1,-0.11076809846625929,0.08805137509002084,0.20839393885389068,-0.28334879364270016,0.06181259671018155,0.08417934251289294,0.10851481736848281,0.4379022008396962,-0.12850969952933336,0.2968683845551192,-1.1853633204623406,0.23587382759629727,1621,0.02123674869545711,5,own_lags_only
ftse250,pre_super_thursday,baseline,qe,2,-0.09392215766883247,0.11705762051914005,0.4223457062773841,-0.323355093886347,0.13551077854868204,0.1543470773247308,0.14322975601364418,0.2812039103143448,-0.12638324446201182,0.4350773991114734,-1.1150123830904488,0.2648451152864776,1621,0.02143911320694969,5,own_lags_only
ftse250,pre_super_thursday,baseline,qe,3,-0.06937639189794116,0.12204169055645542,0.5697194747545637,-0.30857810538859376,0.16982532159271146,0.11607557170456331,0.15321540760453595,0.448692126019288,-0.18422662720032715,0.4163777706094538,-0.7790013869376611,0.4359788977488809,1621,0.01972207272032145,5,own_lags_only
ftse250,pre_super_thursday,baseline,qe,4,-0.1237630803641283,0.14988200172832183,0.4089534276878096,-0.4175318037516391,0.1700056430233825,0.10669986264542204,0.14918700354875217,0.4744800120584095,-0.18570666431013222,0.3991063896009763,-0.8901303624500182,0.3733958913913583,1621,0.020602124076927297,5,own_lags_only
ftse250,pre_super_thursday,baseline,qe,5,-0.11069220627039432,0.16253935533226593,0.49586018039989876,-0.4292693427216356,0.20788493018084692,-0.027270372552409095,0.1581683575691335,0.8631123978375643,-0.33728035338791074,0.2827396082830925,-0.2961836790441939,0.7670898122055396,1621,0.01980931960009069,5,own_lags_only
ftse250,pre_super_thursday,baseline,qe,6,-0.02508553355733024,0.17856404738185297,0.8882769653322808,-0.37507106642576205,0.3248999993111016,-0.1413279339663082,0.1683708336933473,0.4012533593527592,-0.47133476800526886,0.1886789000726525,0.3857805149675812,0.6996592271594453,1621,0.017592630015758948,5,own_lags_only
ftse250,pre_super_thursday,baseline,qe,7,0.012660872734748658,0.195475291318618,0.948357379876134,-0.3704706982497426,0.3957924437192399,-0.13056896746594865,0.21048405222767605,0.5350424386443966,-0.5431177098321938,0.2819797749002964,0.406645014938781,0.6842687303670865,1621,0.014799372258402221,5,own_lags_only
ftse250,pre_super_thursday,baseline,qe,8,-0.01759077722948758,0.1995798979260932,0.9297661811199482,-0.4087673771646303,0.3735858227056551,-0.12808873438787585,0.2160527887741701,0.5532758468242043,-0.5515522003852492,0.29537473160949757,0.30019314450218415,0.7640298339716944,1621,0.011637867858616535,5,own_lags_only
ftse250,pre_super_thursday,baseline,qe,9,-0.03292215853527223,0.262303813765218,0.900118580866234,-0.5470376335150995,0.481193316444555,-0.12885781708408697,0.25402426859129706,0.6119683503084323,-0.6267453835230292,0.3690297493548552,0.20442143622624767,0.8380241801704384,1621,0.008032046997692,5,own_lags_only
ftse250,pre_super_thursday,baseline,qe,10,-0.019625788688348956,0.23389675307614896,0.9331296471334366,-0.47806342471760094,0.438811847340903,-0.08899663131975427,0.22379084971395968,0.6908677743788625,-0.5276266967591152,0.3496334341196067,0.1733402074143305,0.8623840210686994,1621,0.005756365341994529,5,own_lags_only
ftse250,pre_super_thursday,baseline,qe,11,0.04027555093334689,0.22383739768399752,0.8572058114846114,-0.39844574852728826,0.47899685039398204,-0.12189687596858023,0.20460711038492665,0.551335099191055,-0.5229268123230364,0.279133060385876,0.4576520339779992,0.6472024538260532,1621,0.0038715950521990283,5,own_lags_only
ftse250,pre_super_thursday,baseline,qe,12,-0.06060112691070909,0.21607129129149308,0.7791183167784392,-0.4841008578420355,0.36289860402061735,-0.1890303569171414,0.19402531618722477,0.329929372838598,-0.5693199766441019,0.1912592628098191,0.37388923064389873,0.7084867290441283,1621,0.004848719602760232,5,own_lags_only
ftse250,pre_super_thursday,baseline,qe,13,-0.0805190472660211,0.22551284686869907,0.7210554194793632,-0.5225242271286713,0.3614861325966291,-0.29245415720862317,0.18077819963602731,0.10571621773943446,-0.6467794284952366,0.06187111407799034,0.6044668237955753,0.5455333198486527,1621,0.004233874415609518,5,own_lags_only
ftse250,pre_super_thursday,baseline,qe,14,-0.18176663911437252,0.2243021168278891,0.4177302885944535,-0.6213987880970351,0.2578655098682901,-0.20488753310139712,0.19394776951804277,0.2907828938192527,-0.585025161356761,0.17525009515396667,0.06508680647275075,0.9481048850675183,1621,0.004414265883209811,5,own_lags_only
ftse250,pre_super_thursday,baseline,qe,15,-0.12109983812649122,0.2068789357977648,0.5583018304401648,-0.5265825522901102,0.2843828760371278,-0.14496656819232315,0.19469828006961573,0.45653149265303894,-0.52657519712877,0.23664206074412367,0.07448179791017323,0.9406270240970301,1621,0.004826780479820103,5,own_lags_only
ftse250,pre_super_thursday,baseline,qe,16,0.03448621171488684,0.20261333439638424,0.8648473316778618,-0.36263592370202624,0.43160834713179996,-0.18287065988837542,0.19414312294067168,0.3462247132679652,-0.5633911808520919,0.19764986107534105,0.6685466865751574,0.5037846909867804,1621,0.00619829586618359,5,own_lags_only
ftse250,pre_super_thursday,baseline,qe,17,0.13542201710788154,0.23107919184701803,0.5578475661944952,-0.3174931989122738,0.5883372331280369,-0.11769465751363983,0.24254509317067474,0.6275000387607409,-0.5930830401281624,0.35769372510088265,0.6231171385751259,0.5332075480254899,1621,0.005683043404873578,5,own_lags_only
ftse250,pre_super_thursday,baseline,qe,18,0.16474316477785658,0.24889926241801832,0.5080436987327688,-0.32309938956145934,0.6525857191171724,-0.17411825941501097,0.2772833039551701,0.5300409271251219,-0.7175935351671443,0.3693570163371224,0.752779685287488,0.4515823162025848,1621,0.005076211621646842,5,own_lags_only
ftse250,pre_super_thursday,baseline,qe,19,0.17676250705633068,0.2420128166803834,0.46515494530733426,-0.29758261363722077,0.6511076277498822,-0.2535068264886236,0.2731361448626761,0.3533382855553153,-0.7888536704194689,0.2818400174422216,0.9944628154354507,0.3199975998690454,1621,0.0040743081031769934,5,own_lags_only
ftse250,pre_super_thursday,baseline,qe,20,0.12258303499130807,0.25994453158162567,0.6372310191396338,-0.3869082469086782,0.6320743168912943,-0.4228676994308688,0.2781604057940611,0.1284532651552517,-0.9680620947872285,0.12232669592549089,1.2409940171694493,0.21460795903794427,1621,0.005309336190730596,5,own_lags_only
ftse250,pre_super_thursday,baseline,target,0,-0.05808997774396694,0.0192565206337044,0.002555937144230605,-0.09583275818602757,-0.02034719730190631,0.037803796995577614,0.032006609047220407,0.2375531829644385,-0.024929156736974385,0.10053675072812962,-2.2443057854110613,0.0248127335758337,4590,0.01615077811947918,5,own_lags_only
ftse250,pre_super_thursday,baseline,target,1,-0.07016445728386182,0.024741951431554107,0.004570393894639263,-0.11865868208970787,-0.021670232478015777,0.01382544249667887,0.03372066998342555,0.6818066479516954,-0.052267070670835206,0.07991795566419295,-1.750039320574424,0.08011152901359804,4590,0.009852444208159672,5,own_lags_only
ftse250,pre_super_thursday,baseline,target,2,-0.054591694100667124,0.037694421524046534,0.1475415970507413,-0.12847276028779833,0.019289372086464085,-0.0013704704505773351,0.036348073457785166,0.9699236277441514,-0.07261269442783626,0.06987175352668158,-0.9117225824077542,0.36191477311490783,4590,0.005044722902404208,5,own_lags_only
ftse250,pre_super_thursday,baseline,target,3,-0.054055150855540676,0.04838459959099144,0.26390991445312817,-0.1488889660538839,0.04077866434280254,0.07902343207305473,0.049414409199550494,0.10977657994166808,-0.017828809958064226,0.1758756741041737,-1.7013780885117147,0.08887201309496334,4590,0.005974772654737004,5,own_lags_only
ftse250,pre_super_thursday,baseline,target,4,-0.04889006943129718,0.060473209219800095,0.41882678776503746,-0.16741755950210535,0.069637420639511,0.12186923488660824,0.0587131715241155,0.037924378126829486,0.006791418699341856,0.23694705107387462,-1.7843736114807598,0.07436297607719149,4590,0.005713512372991336,5,own_lags_only
ftse250,pre_super_thursday,baseline,target,5,-0.06548011962470326,0.07455416445388652,0.379786779468376,-0.21160628195432082,0.0806460427049143,0.14265862811189908,0.07562491731862385,0.059241457031625144,-0.005566209832603669,0.2908834660564018,-1.775030001435844,0.07589293358649618,4590,0.00432291159781939,5,own_lags_only
ftse250,pre_super_thursday,baseline,target,6,-0.08531192482243884,0.07337426035074458,0.24495305422393843,-0.22912547510989822,0.05850162546502054,0.13229256055857527,0.09173109206804556,0.14925217242446215,-0.047500379894794026,0.31208550101194454,-1.6908301610693255,0.09086924492364831,4590,0.004417870898189458,5,own_lags_only
ftse250,pre_super_thursday,baseline,target,7,-0.10527372568001579,0.07783734382336217,0.17622068347847564,-0.25783491957380567,0.04728746821377407,0.1603434670808306,0.11419698629679388,0.16029043298927714,-0.0634826260608854,0.3841695602225466,-1.753752341043879,0.07947295262747817,4590,0.005391684138489894,5,own_lags_only
ftse250,pre_super_thursday,baseline,target,8,-0.11379719305328434,0.07684952805598744,0.13866538496896705,-0.2644222680430197,0.036827881936451035,0.18568426850104547,0.10435989930232897,0.07519577309293465,-0.018861134131519325,0.3902296711336103,-2.1083602258836946,0.034999842110807124,4590,0.005263736490705551,5,own_lags_only
ftse250,pre_super_thursday,baseline,target,9,-0.13383520686316835,0.08765587364725948,0.1268044549834948,-0.3056407192117969,0.03797030548546021,0.2338604291756076,0.12221415147325213,0.055680253560055126,-0.005679307711966564,0.47340016606318175,-2.2074521092336368,0.027282489286446877,4590,0.006080572049250277,5,own_lags_only
ftse250,pre_super_thursday,baseline,target,10,-0.14379413179548176,0.0985631272246423,0.14459155653143785,-0.33697786115578066,0.04938959756481717,0.25366733889298304,0.138287706930474,0.0666028249752861,-0.017376566690745998,0.5247112444767121,-2.112436277902464,0.034649046129746355,4590,0.006777840004859592,5,own_lags_only
ftse250,pre_super_thursday,baseline,target,11,-0.1763259461203969,0.09520352956701941,0.0640122351188398,-0.36292486407175495,0.010272971830961153,0.2548094991704419,0.1501176594380601,0.08962133436945259,-0.0394211133281559,0.5490401116690397,-2.1819860565174793,0.029110561818001538,4590,0.007935799353699036,5,own_lags_only
ftse250,pre_super_thursday,baseline,target,12,-0.19805992403361883,0.10055573042607051,0.04887812112719331,-0.395149155668717,-0.0009706923985206284,0.18639571551161915,0.1243773246419917,0.13396938365001856,-0.05738384078668457,0.4301752718099229,-2.2026799938026467,0.027617311317003252,4590,0.007438333554084187,5,own_lags_only
ftse250,pre_super_thursday,baseline,target,13,-0.20647507332456716,0.10571174456805481,0.050797140531977224,-0.41367009267795457,0.0007199460288202508,0.20027996396484032,0.11773511217851947,0.0889229916016142,-0.030480855905057835,0.4310407838347385,-2.3944451436543956,0.016645533185363028,4590,0.00759170955610966,5,own_lags_only
ftse250,pre_super_thursday,baseline,target,14,-0.19990056693423547,0.10843608741837328,0.06525787153479144,-0.4124352982742471,0.012634164405776166,0.2245836774547299,0.10923266630169144,0.039781355355535925,0.010487651503414686,0.4386797034060451,-2.5687480741154123,0.010206662835936622,4590,0.007577212924347876,5,own_lags_only
ftse250,pre_super_thursday,baseline,target,15,-0.19644646432109042,0.10767468058643272,0.0680849199385067,-0.40748883827049853,0.014595909628317694,0.19242294128438805,0.09549959496993622,0.04391424201134048,0.005243735143313055,0.37960214742546305,-2.483322375516256,0.013016323132485788,4590,0.0063525036544824776,5,own_lags_only
ftse250,pre_super_thursday,baseline,target,16,-0.18293015038852115,0.11008465936928633,0.09656843669771785,-0.3986960827523224,0.03283578197528006,0.19122695842648135,0.09700637649334855,0.04869158833706843,0.0010944604995181961,0.3813594563534445,-2.342288327446717,0.019165902210693128,4590,0.005522628052868517,5,own_lags_only
ftse250,pre_super_thursday,baseline,target,17,-0.2118675837307239,0.10403609062310547,0.041702019439722744,-0.41577832135201065,-0.007956846109437171,0.24416786189875353,0.1257535132778688,0.052180879613758516,-0.002309024125869308,0.49064474792337637,-2.534496194643803,0.01126091501295612,4590,0.0058105001039403525,5,own_lags_only
ftse250,pre_super_thursday,baseline,target,18,-0.17488640346395876,0.11901560134179437,0.14171321538239895,-0.40815698209387574,0.0583841751659582,0.2292855518635463,0.12322294679490896,0.06278126241573535,-0.01223142385447526,0.4708025275815678,-2.1370457396793614,0.032594271553905145,4590,0.00540142250899478,5,own_lags_only
ftse250,pre_super_thursday,baseline,target,19,-0.13389292487860235,0.12405345640424376,0.28044672272014814,-0.37703769943092014,0.1092518496737154,0.2340920817006439,0.12482773815195249,0.060748572766953716,-0.010570285077182967,0.4787544484784708,-1.8982178606080662,0.0576673889663341,4590,0.004934727969406305,5,own_lags_only
ftse250,pre_super_thursday,baseline,target,20,-0.11968376579256729,0.13524228305650673,0.37617918263003747,-0.3847586405833205,0.14539110899818591,0.24801802555204489,0.13063865539791597,0.05762970551373432,-0.008033739027870412,0.5040697901319602,-1.7815544447487348,0.0748219189037014,4590,0.0051246422300913475,5,own_lags_only
ftse250,pre_super_thursday,lag10,path,0,-0.015261859331634858,0.05533035335085353,0.7826774193838648,-0.12370935189930778,0.09318563323603805,-0.03841398715335856,0.04079728389068159,0.3464067015471769,-0.11837666357909447,0.04154868927237736,0.29185246122119857,0.7703994321930329,4589,0.017888174997042428,10,own_lags_only
ftse250,pre_super_thursday,lag10,path,1,0.011723732087075259,0.06723824362114482,0.8615817074506172,-0.12006322541036858,0.1435106895845191,-0.037183621384866986,0.053898498809827874,0.49026819520462017,-0.14282467905212962,0.06845743628239565,0.49927249385778905,0.6175874299613939,4589,0.010972123826568314,10,own_lags_only
ftse250,pre_super_thursday,lag10,path,2,-0.05563806982669785,0.0926527558614076,0.54817241420582,-0.23723747131505674,0.12596133166166107,0.016982355594924992,0.07143995252496156,0.8121020697550289,-0.12303995135399966,0.15700466254384965,-0.5517260398684231,0.5811360663901953,4589,0.005953924146947287,10,own_lags_only
ftse250,pre_super_thursday,lag10,path,3,0.006480619607970384,0.09257212331712072,0.9441887504087106,-0.17496074209358622,0.187921981309527,-0.06174888777103007,0.0678574621289294,0.36283341193541707,-0.1947495135437317,0.07125173800167156,0.5365948500732616,0.5915475022131353,4589,0.006656892693468808,10,own_lags_only
ftse250,pre_super_thursday,lag10,path,4,-0.027544043897253186,0.11592797120798373,0.8121943083645496,-0.2547628674649013,0.19967477967039493,-0.08883198668966061,0.07866701249719571,0.25880706080943483,-0.2430193311841642,0.06535535780484297,0.40016037534589255,0.6890383976663111,4589,0.006631474202527299,10,own_lags_only
ftse250,pre_super_thursday,lag10,path,5,-0.05511275070728943,0.13936317690274067,0.6925024367873172,-0.32826457743666115,0.21803907602208228,-0.04630388381520409,0.09908556209027751,0.6402765882979151,-0.240511585512148,0.1479038178817398,-0.04585079392003286,0.9634291736587851,4589,0.0060254166273358,10,own_lags_only
ftse250,pre_super_thursday,lag10,path,6,-0.08601072292486474,0.1544775817529029,0.577674676102634,-0.38878678316055443,0.21676533731082498,0.03408059635934144,0.12337838875231927,0.7823727609798358,-0.20774104559520432,0.2759022383138872,-0.5191179630500901,0.6036784825659596,4589,0.0069142594181261785,10,own_lags_only
ftse250,pre_super_thursday,lag10,path,7,-0.087706410985807,0.17261655496658299,0.611383461423307,-0.42603485872030966,0.25062203674869565,0.014478841012517847,0.13735355580127281,0.9160481551288031,-0.2547341283579769,0.28369181038301255,-0.38483588708309197,0.7003590089003552,4589,0.008566238782238944,10,own_lags_only
ftse250,pre_super_thursday,lag10,path,8,-0.03702450965640497,0.17357379036710463,0.8310874908242116,-0.37722913877593006,0.3031801194631201,-0.06276021122335317,0.13851577913689322,0.6504834323497868,-0.3342511383316639,0.20873071588495756,0.09458034960797969,0.9246481585969509,4589,0.008560563369403362,10,own_lags_only
ftse250,pre_super_thursday,lag10,path,9,0.009712126667728145,0.18377932279347362,0.9578540698881571,-0.35049534600748017,0.36991959934293644,-0.10683895455400665,0.14867295294329344,0.47237675717934,-0.3982379423228618,0.18456003321484848,0.39933191210330643,0.6896486561451862,4589,0.009217634892316195,10,own_lags_only
ftse250,pre_super_thursday,lag10,path,10,-0.0556021298065484,0.1866321213449922,0.7657614083816485,-0.4214010876427331,0.31019682802963633,-0.133525263771169,0.15903723177089452,0.40114114934702527,-0.44523823804212226,0.17818771049978424,0.2597953257606611,0.7950216566966678,4589,0.00941576296316049,10,own_lags_only
ftse250,pre_super_thursday,lag10,path,11,-0.10225529664779302,0.19206329129216665,0.5944460996070746,-0.47869934758043964,0.27418875428485356,-0.1308032613116432,0.17642976963910026,0.45845702525896503,-0.4766056098042797,0.21499908718099334,0.08867501529505882,0.929340189202509,4589,0.009934975638435484,10,own_lags_only
ftse250,pre_super_thursday,lag10,path,12,-0.18061846891110597,0.20268814510426691,0.3728674190448985,-0.5778872333154691,0.21665029549325718,-0.10440814796199174,0.19342521198011572,0.5893448851913177,-0.48352156344301855,0.2747052675190351,-0.2213811399479299,0.8247956762718782,4589,0.008953304207418022,10,own_lags_only
ftse250,pre_super_thursday,lag10,path,13,-0.11117146688777366,0.2153946097796585,0.605764112543018,-0.5333449020559043,0.311001968280357,-0.10474971240954226,0.20468535029247442,0.6088192018144154,-0.5059329989827921,0.29643357416370764,-0.01748687087414499,0.9860482067710503,4589,0.009044209498556777,10,own_lags_only
ftse250,pre_super_thursday,lag10,path,14,-0.08274464366241047,0.2247943571471128,0.7128058327533957,-0.5233415836707516,0.3578522963459306,-0.11853410389636593,0.2032145164545036,0.5596944214378674,-0.516834556147193,0.2797663483544611,0.09599666009364986,0.9235232251723962,4589,0.009244887168030402,10,own_lags_only
ftse250,pre_super_thursday,lag10,path,15,-0.07700219358342088,0.20520847601942477,0.7074828356944423,-0.4792108065814934,0.32520641941465167,-0.111752377255448,0.17890044878741151,0.5321926794069196,-0.4623972568787746,0.23889250236787857,0.10596083783364167,0.915613424086754,4589,0.008385477311419809,10,own_lags_only
ftse250,pre_super_thursday,lag10,path,16,-0.04595847651573511,0.21149858486979264,0.82797516863574,-0.46049570286052866,0.36857874982905847,-0.14806132034886918,0.17908898417682453,0.4083803494108097,-0.4990757293354453,0.20295308863770692,0.3034576380502979,0.7615411262322345,4589,0.0080675179735763,10,own_lags_only
ftse250,pre_super_thursday,lag10,path,17,-0.04954458612571713,0.21527530689080412,0.8179789155889203,-0.4714841876316932,0.372395015380259,-0.25396914835634893,0.177262370080721,0.15193495961661824,-0.6014033937145621,0.09346509700186423,0.6006632350897891,0.5480643109695003,4589,0.008413992500569178,10,own_lags_only
ftse250,pre_super_thursday,lag10,path,18,-0.10595689701820563,0.23036931704042443,0.6455566913588711,-0.5574807584174375,0.3455669643810263,-0.2587014504787842,0.174644840075195,0.1385265739667173,-0.6010053370261663,0.08360243606859802,0.43415254571164386,0.6641776704033737,4589,0.008491187145853951,10,own_lags_only
ftse250,pre_super_thursday,lag10,path,19,-0.07347479279009529,0.23503354404739943,0.7545738872397585,-0.5341405391229982,0.3871909535428076,-0.25284688702019037,0.1672717838321041,0.1306373886903808,-0.5806995833311144,0.07500580929073364,0.5228102592848576,0.6011062994975999,4589,0.008466915764137162,10,own_lags_only
ftse250,pre_super_thursday,lag10,path,20,-0.06289287908956691,0.24676589878024746,0.7988245892913383,-0.5465540406988519,0.4207682825197181,-0.2093692075292813,0.18238335122745167,0.2509841361512909,-0.5668405759350865,0.148102160876524,0.4047059801006673,0.6856936459258884,4589,0.00881283743321759,10,own_lags_only
ftse250,pre_super_thursday,lag10,qe,0,0.009950943376689928,0.06686349099396469,0.8816919081098686,-0.12110149897148086,0.1410033857248607,0.04198886822024792,0.08831257471588912,0.6344609815680637,-0.13110377822289476,0.2150815146633906,-0.25001195420651556,0.8025781040269243,1621,0.02633426597420141,10,own_lags_only
ftse250,pre_super_thursday,lag10,qe,1,-0.10998152161188376,0.08815615709270842,0.21218630654437032,-0.28276758951359227,0.06280454628982474,0.08717555218908822,0.10834351804004907,0.4210379812178141,-0.12517774316940794,0.2995288475475844,-1.1950180197875984,0.23207998978036348,1621,0.022611875896255018,10,own_lags_only
