index,sample,spec,shock,horizon,shock_std,response_1sd_tightening,response_1sd_easing,cum_effect_1sd_tightening,cum_effect_1sd_easing,asymmetry_pvalue,nobs
ftse250,post_super_thursday,joint,qe,10,0.008076049472597983,-0.00012646022805655292,0.0016274490030800573,-0.00012646022805655292,0.0016274490030800573,0.32480673801247084,2669
ftse250,post_super_thursday,joint,qe,20,0.008076049472597983,-0.0015914214935252168,0.0035464624832716777,-0.0015914214935252168,0.0035464624832716777,0.012328179600923523,2659
ftse250,post_super_thursday,joint,target,0,0.0071902210892738445,-0.00025516150467011826,-0.0005801530694180474,-0.00025516150467011826,-0.0005801530694180474,0.3532513473857273,2679
ftse250,post_super_thursday,joint,target,5,0.0071902210892738445,-0.0005328086006514928,-0.003097274799965678,-0.0005328086006514928,-0.003097274799965678,0.015684017320521458,2674
ftse250,post_super_thursday,joint,target,10,0.0071902210892738445,-0.000965604638505767,-0.0024629970257096893,-0.000965604638505767,-0.0024629970257096893,0.18656629333343877,2669
ftse250,post_super_thursday,joint,target,20,0.0071902210892738445,-0.0006677047793479307,-0.0021536302918737506,-0.0006677047793479307,-0.0021536302918737506,0.30158951129131784,2659
ftse250,post_super_thursday,single,target,0,0.0071902210892738445,-0.00013098094427332234,-0.0005594191283342423,-0.00013098094427332234,-0.0005594191283342423,0.3250880999192476,2679
ftse250,post_super_thursday,single,target,5,0.0071902210892738445,0.0002403092432356102,-0.0020706250809712657,0.0002403092432356102,-0.0020706250809712657,0.08681534897133622,2674
ftse250,post_super_thursday,single,target,10,0.0071902210892738445,-6.219748027106584e-05,-0.0015080294752949886,-6.219748027106584e-05,-0.0015080294752949886,0.25388148150802103,2669
ftse250,post_super_thursday,single,target,20,0.0071902210892738445,-0.00011552014822924319,-0.002055632477693328,-0.00011552014822924319,-0.002055632477693328,0.2501103902779157,2659
ftse250,post_super_thursday,single,path,0,0.007674169113485067,-0.0006381993650514177,0.0003736504024476828,-0.0006381993650514177,0.0003736504024476828,0.021444211740092037,2679
ftse250,post_super_thursday,single,path,5,0.007674169113485067,0.0007513478916024884,0.00041452551174358615,0.0007513478916024884,0.00041452551174358615,0.8462165010626636,2674
ftse250,post_super_thursday,single,path,10,0.007674169113485067,-0.0002148250639410321,0.000862907116399052,-0.0002148250639410321,0.000862907116399052,0.449709605622882,2669
ftse250,post_super_thursday,single,path,20,0.007674169113485067,-0.0007410604849186913,0.00015993410260964239,-0.0007410604849186913,0.00015993410260964239,0.7064663692383417,2659
ftse250,post_super_thursday,single,qe,0,0.008076049472597983,-0.0007978843845160144,0.00020958925513079726,-0.0007978843845160144,0.00020958925513079726,0.07151985688851882,2679
ftse250,post_super_thursday,single,qe,5,0.008076049472597983,-0.0023036350517857784,0.0017551090588650447,-0.0023036350517857784,0.0017551090588650447,0.09349939248417367,2674
ftse250,post_super_thursday,single,qe,10,0.008076049472597983,-0.0015736212718307785,0.0014230823272792508,-0.0015736212718307785,0.0014230823272792508,0.10434639228349149,2669
ftse250,post_super_thursday,single,qe,20,0.008076049472597983,-0.0036320177903973413,0.002636730230075316,-0.0036320177903973413,0.002636730230075316,0.0035342035664300865,2659
ftse100,full,joint,path,0,0.007833839481115452,-0.00044692866134142273,0.00013570355364048132,-0.00044692866134142273,0.00013570355364048132,0.10157737964844776,7269
ftse100,full,joint,path,5,0.007833839481115452,0.0005365558955845567,0.00040759791850651476,0.0005365558955845567,0.00040759791850651476,0.8750131916073207,7264
ftse100,full,joint,path,10,0.007833839481115452,0.0005528539194692618,0.0013134785546837625,0.0005528539194692618,0.0013134785546837625,0.33547070800440415,7259
ftse100,full,joint,path,20,0.007833839481115452,-0.0002863851066058814,0.0011137426059692895,-0.0002863851066058814,0.0011137426059692895,0.2273357040355759,7249
ftse100,full,joint,qe,0,0.008275834415266841,-2.817535792450556e-05,0.0003868914152123381,-2.817535792450556e-05,0.0003868914152123381,0.2695571290241249,4300
ftse100,full,joint,qe,5,0.008275834415266841,-0.00026048157968852766,0.0008676879000006652,-0.00026048157968852766,0.0008676879000006652,0.2864516201467854,4295
ftse100,full,joint,qe,10,0.008275834415266841,0.00018549004121728698,0.0005751765035712654,0.00018549004121728698,0.0005751765035712654,0.7162284164900273,4290
ftse100,full,joint,qe,20,0.008275834415266841,0.00010996726529312122,0.0020991945188342503,0.00010996726529312122,0.0020991945188342503,0.17325449921094727,4280
ftse100,full,joint,target,0,0.011219078718411933,-0.0006412219865663456,-0.00069578573569503,-0.0006412219865663456,-0.00069578573569503,0.8898790974714585,7269
ftse100,full,joint,target,5,0.011219078718411933,-0.0009026594070786908,-0.0019505752669959726,-0.0009026594070786908,-0.0019505752669959726,0.14689483270062026,7264
ftse100,full,joint,target,10,0.011219078718411933,-0.001478171531764301,-0.002099583207392451,-0.001478171531764301,-0.002099583207392451,0.5849257802557162,7259
ftse100,full,joint,target,20,0.011219078718411933,-0.00032106735758537035,-0.0014910487166107963,-0.00032106735758537035,-0.0014910487166107963,0.274388306897663,7249
ftse100,full,single,target,0,0.011219078718411933,-0.0006037213142170264,-0.0006807010304982718,-0.0006037213142170264,-0.0006807010304982718,0.8449523467324119,7269
ftse100,full,single,target,5,0.011219078718411933,-0.0004922220782816479,-0.0014723232296750366,-0.0004922220782816479,-0.0014723232296750366,0.18607107995647454,7264
ftse100,full,single,target,10,0.011219078718411933,-0.0008669541493361689,-0.0013722926798003302,-0.0008669541493361689,-0.0013722926798003302,0.6877872292145256,7259
ftse100,full,single,target,20,0.011219078718411933,0.00029786009053433984,-0.0008227654637744499,0.00029786009053433984,-0.0008227654637744499,0.3110893537445386,7249
ftse100,full,single,path,0,0.007833839481115452,-0.0007027158165041255,-7.970083554816408e-05,-0.0007027158165041255,-7.970083554816408e-05,0.09205622929344043,7269
ftse100,full,single,path,5,0.007833839481115452,-9.923141038269346e-05,-0.00011285130302093001,-9.923141038269346e-05,-0.00011285130302093001,0.9876777041083662,7264
ftse100,full,single,path,10,0.007833839481115452,-0.00041184059878625405,0.0004715196903408513,-0.00041184059878625405,0.0004715196903408513,0.27973109013447595,7259
ftse100,full,single,path,20,0.007833839481115452,-0.0004054137328694878,0.0010856187632426303,-0.0004054137328694878,0.0010856187632426303,0.22696540398268772,7249
ftse100,full,single,qe,0,0.008275834415266841,-0.00031966355961662515,0.00024904527910680715,-0.00031966355961662515,0.00024904527910680715,0.13227653558152486,4300
ftse100,full,single,qe,5,0.008275834415266841,-0.00032967467959150353,0.0011084651159457,-0.00032967467959150353,0.0011084651159457,0.2329818897385887,4295
ftse100,full,single,qe,10,0.008275834415266841,5.1131815037166706e-05,0.0009123569420151216,5.1131815037166706e-05,0.0009123569420151216,0.4619887489123756,4290
ftse100,full,single,qe,20,0.008275834415266841,-0.0003168114513394765,0.0022161718571266638,-0.0003168114513394765,0.0022161718571266638,0.10294777877257744,4280
