Date,Security,Label,PX_LAST
1997-09-23,MCX Index,FTSE 250,4709.9
1997-09-23,ASX Index,FTSE All Share,2364.85
1997-09-24,UKX Index,FTSE 100,5077.2
1997-09-24,MCX Index,FTSE 250,4722.9
1997-09-24,ASX Index,FTSE All Share,2383.98
1997-09-25,UKX Index,FTSE 100,5065.5
1997-09-25,MCX Index,FTSE 250,4716.2
1997-09-25,ASX Index,FTSE All Share,2379.37
1997-09-26,UKX Index,FTSE 100,5226.3
1997-09-26,MCX Index,FTSE 250,4809.1
1997-09-26,ASX Index,FTSE All Share,2445.86
1997-09-29,UKX Index,FTSE 100,5220.3
1997-09-29,MCX Index,FTSE 250,4816.1
1997-09-29,ASX Index,FTSE All Share,2444.6
1997-09-30,UKX Index,FTSE 100,5244.2
1997-09-30,MCX Index,FTSE 250,4829.9
1997-09-30,ASX Index,FTSE All Share,2455.02
1997-10-01,UKX Index,FTSE 100,5317.1
1997-10-01,MCX Index,FTSE 250,4839.4
1997-10-01,ASX Index,FTSE All Share,2482.39
1997-10-02,UKX Index,FTSE 100,5296.1
1997-10-02,MCX Index,FTSE 250,4861.3
1997-10-02,ASX Index,FTSE All Share,2477.29
1997-10-03,UKX Index,FTSE 100,5330.8
1997-10-03,MCX Index,FTSE 250,4883.9
1997-10-03,ASX Index,FTSE All Share,2492.41
1997-10-06,UKX Index,FTSE 100,5300.0
1997-10-06,MCX Index,FTSE 250,4867.4
1997-10-06,ASX Index,FTSE All Share,2480.25
1997-10-07,UKX Index,FTSE 100,5305.6
1997-10-07,MCX Index,FTSE 250,4876.0
1997-10-07,ASX Index,FTSE All Share,2483.45
1997-10-08,UKX Index,FTSE 100,5262.1
1997-10-08,MCX Index,FTSE 250,4882.3
1997-10-08,ASX Index,FTSE All Share,2469.13
1997-10-09,UKX Index,FTSE 100,5217.8
1997-10-09,MCX Index,FTSE 250,4864.6
1997-10-09,ASX Index,FTSE All Share,2451.49
1997-10-10,UKX Index,FTSE 100,5227.3
1997-10-10,MCX Index,FTSE 250,4874.3
1997-10-10,ASX Index,FTSE All Share,2455.93
1997-10-13,UKX Index,FTSE 100,5300.1
1997-10-13,MCX Index,FTSE 250,4920.0
1997-10-13,ASX Index,FTSE All Share,2486.47
1997-10-14,UKX Index,FTSE 100,5298.9
1997-10-14,MCX Index,FTSE 250,4943.8
1997-10-14,ASX Index,FTSE All Share,2488.47
1997-10-15,UKX Index,FTSE 100,5263.7
1997-10-15,MCX Index,FTSE 250,4935.8
1997-10-15,ASX Index,FTSE All Share,2475.38
1997-10-16,UKX Index,FTSE 100,5287.9
1997-10-16,MCX Index,FTSE 250,4963.8
1997-10-16,ASX Index,FTSE All Share,2487.28
1997-10-17,UKX Index,FTSE 100,5271.1
1997-10-17,MCX Index,FTSE 250,4950.4
1997-10-17,ASX Index,FTSE All Share,2480.18
1997-10-20,UKX Index,FTSE 100,5211.0
1997-10-20,MCX Index,FTSE 250,4908.5
1997-10-20,ASX Index,FTSE All Share,2454.5
1997-10-21,UKX Index,FTSE 100,5225.9
1997-10-21,MCX Index,FTSE 250,4918.6
1997-10-21,ASX Index,FTSE All Share,2460.98
1997-10-22,UKX Index,FTSE 100,5148.8
1997-10-22,MCX Index,FTSE 250,4916.6
1997-10-22,ASX Index,FTSE All Share,2433.62
1997-10-23,UKX Index,FTSE 100,4991.5
1997-10-23,MCX Index,FTSE 250,4827.0
1997-10-23,ASX Index,FTSE All Share,2367.8
1997-10-24,UKX Index,FTSE 100,4970.2
1997-10-24,MCX Index,FTSE 250,4836.7
1997-10-24,ASX Index,FTSE All Share,2361.32
1997-10-27,UKX Index,FTSE 100,4840.7
1997-10-27,MCX Index,FTSE 250,4767.6
1997-10-27,ASX Index,FTSE All Share,2307.92
1997-10-28,UKX Index,FTSE 100,4755.4
1997-10-28,MCX Index,FTSE 250,4528.4
1997-10-28,ASX Index,FTSE All Share,2248.95
1997-10-29,UKX Index,FTSE 100,4871.8
1997-10-29,MCX Index,FTSE 250,4668.1
1997-10-29,ASX Index,FTSE All Share,2306.81
1997-10-30,UKX Index,FTSE 100,4801.9
1997-10-30,MCX Index,FTSE 250,4624.0
1997-10-30,ASX Index,FTSE All Share,2277.32
1997-10-31,UKX Index,FTSE 100,4842.3
1997-10-31,MCX Index,FTSE 250,4643.2
1997-10-31,ASX Index,FTSE All Share,2293.87
1997-11-03,UKX Index,FTSE 100,4906.4
1997-11-03,MCX Index,FTSE 250,4663.6
1997-11-03,ASX Index,FTSE All Share,2318.98
1997-11-04,UKX Index,FTSE 100,4897.4
1997-11-04,MCX Index,FTSE 250,4674.8
1997-11-04,ASX Index,FTSE All Share,2316.92
1997-11-05,UKX Index,FTSE 100,4908.3
1997-11-05,MCX Index,FTSE 250,4686.8
1997-11-05,ASX Index,FTSE All Share,2322.11
1997-11-06,UKX Index,FTSE 100,4863.8
1997-11-06,MCX Index,FTSE 250,4680.4
1997-11-06,ASX Index,FTSE All Share,2305.56
1997-11-07,UKX Index,FTSE 100,4764.3
1997-11-07,MCX Index,FTSE 250,4638.5
1997-11-07,ASX Index,FTSE All Share,2265.46
1997-11-10,UKX Index,FTSE 100,4806.8
1997-11-10,MCX Index,FTSE 250,4640.8
1997-11-10,ASX Index,FTSE All Share,2280.91
1997-11-11,UKX Index,FTSE 100,4793.7
1997-11-11,MCX Index,FTSE 250,4635.6
1997-11-11,ASX Index,FTSE All Share,2275.74
1997-11-12,UKX Index,FTSE 100,4720.4
1997-11-12,MCX Index,FTSE 250,4581.1
1997-11-12,ASX Index,FTSE All Share,2243.58
1997-11-13,UKX Index,FTSE 100,4711.0
1997-11-13,MCX Index,FTSE 250,4563.3
1997-11-13,ASX Index,FTSE All Share,2238.43
1997-11-14,UKX Index,FTSE 100,4741.8
1997-11-14,MCX Index,FTSE 250,4586.5
1997-11-14,ASX Index,FTSE All Share,2251.34
1997-11-17,UKX Index,FTSE 100,4867.0
1997-11-17,MCX Index,FTSE 250,4625.8
1997-11-17,ASX Index,FTSE All Share,2299.43
1997-11-18,UKX Index,FTSE 100,4845.4
1997-11-18,MCX Index,FTSE 250,4623.4
1997-11-18,ASX Index,FTSE All Share,2290.99
1997-11-19,UKX Index,FTSE 100,4830.1
1997-11-19,MCX Index,FTSE 250,4630.3
1997-11-19,ASX Index,FTSE All Share,2285.91
1997-11-20,UKX Index,FTSE 100,4908.4
1997-11-20,MCX Index,FTSE 250,4642.3
1997-11-20,ASX Index,FTSE All Share,2314.73
1997-11-21,UKX Index,FTSE 100,4985.8
1997-11-21,MCX Index,FTSE 250,4665.7
1997-11-21,ASX Index,FTSE All Share,2344.62
1997-11-24,UKX Index,FTSE 100,4898.6
1997-11-24,MCX Index,FTSE 250,4645.7
1997-11-24,ASX Index,FTSE All Share,2310.99
1997-11-25,UKX Index,FTSE 100,4863.5
1997-11-25,MCX Index,FTSE 250,4631.3
1997-11-25,ASX Index,FTSE All Share,2296.88
1997-11-26,UKX Index,FTSE 100,4891.2
1997-11-26,MCX Index,FTSE 250,4651.8
1997-11-26,ASX Index,FTSE All Share,2308.9
1997-11-27,UKX Index,FTSE 100,4889.0
1997-11-27,MCX Index,FTSE 250,4658.3
1997-11-27,ASX Index,FTSE All Share,2308.97
1997-11-28,UKX Index,FTSE 100,4831.8
1997-11-28,MCX Index,FTSE 250,4656.7
1997-11-28,ASX Index,FTSE All Share,2288.64
1997-12-01,UKX Index,FTSE 100,4921.8
1997-12-01,MCX Index,FTSE 250,4657.6
1997-12-01,ASX Index,FTSE All Share,2320.76
1997-12-02,UKX Index,FTSE 100,4977.6
1997-12-02,MCX Index,FTSE 250,4668.4
1997-12-02,ASX Index,FTSE All Share,2341.68
1997-12-03,UKX Index,FTSE 100,4970.7
1997-12-03,MCX Index,FTSE 250,4692.4
1997-12-03,ASX Index,FTSE All Share,2341.65
1997-12-04,UKX Index,FTSE 100,5082.3
1997-12-04,MCX Index,FTSE 250,4724.5
1997-12-04,ASX Index,FTSE All Share,2385.05
1997-12-05,UKX Index,FTSE 100,5142.9
1997-12-05,MCX Index,FTSE 250,4751.3
1997-12-05,ASX Index,FTSE All Share,2409.33
1997-12-08,UKX Index,FTSE 100,5187.4
1997-12-08,MCX Index,FTSE 250,4781.0
1997-12-08,ASX Index,FTSE All Share,2428.34
1997-12-09,UKX Index,FTSE 100,5177.1
1997-12-09,MCX Index,FTSE 250,4781.6
1997-12-09,ASX Index,FTSE All Share,2424.81
1997-12-10,UKX Index,FTSE 100,5130.7
1997-12-10,MCX Index,FTSE 250,4769.3
1997-12-10,ASX Index,FTSE All Share,2407.16
1997-12-11,UKX Index,FTSE 100,5035.9
1997-12-11,MCX Index,FTSE 250,4753.8
1997-12-11,ASX Index,FTSE All Share,2371.64
1997-12-12,UKX Index,FTSE 100,5045.2
1997-12-12,MCX Index,FTSE 250,4757.9
1997-12-12,ASX Index,FTSE All Share,2375.46
1997-12-15,UKX Index,FTSE 100,5121.8
1997-12-15,MCX Index,FTSE 250,4763.0
1997-12-15,ASX Index,FTSE All Share,2403.11
1997-12-16,UKX Index,FTSE 100,5203.4
1997-12-16,MCX Index,FTSE 250,4757.0
1997-12-16,ASX Index,FTSE All Share,2431.52
1997-12-17,UKX Index,FTSE 100,5190.8
1997-12-17,MCX Index,FTSE 250,4756.3
1997-12-17,ASX Index,FTSE All Share,2427.06
1997-12-18,UKX Index,FTSE 100,5168.3
1997-12-18,MCX Index,FTSE 250,4735.8
1997-12-18,ASX Index,FTSE All Share,2417.28
1997-12-19,UKX Index,FTSE 100,5020.2
1997-12-19,MCX Index,FTSE 250,4705.1
1997-12-19,ASX Index,FTSE All Share,2361.28
1997-12-22,UKX Index,FTSE 100,5018.2
1997-12-22,MCX Index,FTSE 250,4701.8
1997-12-22,ASX Index,FTSE All Share,2360.1
1997-12-23,UKX Index,FTSE 100,5049.8
1997-12-23,MCX Index,FTSE 250,4706.3
1997-12-23,ASX Index,FTSE All Share,2371.69
1997-12-24,UKX Index,FTSE 100,5013.9
1997-12-24,MCX Index,FTSE 250,4698.1
1997-12-24,ASX Index,FTSE All Share,2358.07
1997-12-29,UKX Index,FTSE 100,5112.4
1997-12-29,MCX Index,FTSE 250,4732.2
1997-12-29,ASX Index,FTSE All Share,2396.74
1997-12-30,UKX Index,FTSE 100,5132.3
1997-12-30,MCX Index,FTSE 250,4768.1
1997-12-30,ASX Index,FTSE All Share,2407.74
1997-12-31,UKX Index,FTSE 100,5135.5
1997-12-31,MCX Index,FTSE 250,4787.6
1997-12-31,ASX Index,FTSE All Share,2411.0
1998-01-02,UKX Index,FTSE 100,5193.5
1998-01-02,MCX Index,FTSE 250,4808.3
1998-01-02,ASX Index,FTSE All Share,2433.96
1998-01-05,UKX Index,FTSE 100,5262.5
1998-01-05,MCX Index,FTSE 250,4828.7
1998-01-05,ASX Index,FTSE All Share,2460.9
1998-01-06,UKX Index,FTSE 100,5264.4
1998-01-06,MCX Index,FTSE 250,4858.9
1998-01-06,ASX Index,FTSE All Share,2464.74
1998-01-07,UKX Index,FTSE 100,5224.1
1998-01-07,MCX Index,FTSE 250,4869.1
1998-01-07,ASX Index,FTSE All Share,2451.46
1998-01-08,UKX Index,FTSE 100,5237.1
1998-01-08,MCX Index,FTSE 250,4880.0
1998-01-08,ASX Index,FTSE All Share,2457.54
1998-01-09,UKX Index,FTSE 100,5138.3
1998-01-09,MCX Index,FTSE 250,4864.6
1998-01-09,ASX Index,FTSE All Share,2421.15
1998-01-12,UKX Index,FTSE 100,5068.8
1998-01-12,MCX Index,FTSE 250,4799.6
1998-01-12,ASX Index,FTSE All Share,2389.32
1998-01-13,UKX Index,FTSE 100,5083.9
1998-01-13,MCX Index,FTSE 250,4816.5
1998-01-13,ASX Index,FTSE All Share,2396.94
1998-01-14,UKX Index,FTSE 100,5106.9
1998-01-14,MCX Index,FTSE 250,4823.3
1998-01-14,ASX Index,FTSE All Share,2406.42
1998-01-15,UKX Index,FTSE 100,5165.8
1998-01-15,MCX Index,FTSE 250,4816.3
1998-01-15,ASX Index,FTSE All Share,2426.8
1998-01-16,UKX Index,FTSE 100,5263.1
1998-01-16,MCX Index,FTSE 250,4812.6
1998-01-16,ASX Index,FTSE All Share,2461.58
1998-01-19,UKX Index,FTSE 100,5273.6
1998-01-19,MCX Index,FTSE 250,4832.8
1998-01-19,ASX Index,FTSE All Share,2467.54
1998-01-20,UKX Index,FTSE 100,5278.2
1998-01-20,MCX Index,FTSE 250,4820.9
1998-01-20,ASX Index,FTSE All Share,2468.11
1998-01-21,UKX Index,FTSE 100,5272.3
1998-01-21,MCX Index,FTSE 250,4825.8
1998-01-21,ASX Index,FTSE All Share,2466.56
1998-01-22,UKX Index,FTSE 100,5253.1
1998-01-22,MCX Index,FTSE 250,4813.3
1998-01-22,ASX Index,FTSE All Share,2458.25
1998-01-23,UKX Index,FTSE 100,5181.4
1998-01-23,MCX Index,FTSE 250,4806.9
1998-01-23,ASX Index,FTSE All Share,2432.02
1998-01-26,UKX Index,FTSE 100,5237.2
1998-01-26,MCX Index,FTSE 250,4794.7
1998-01-26,ASX Index,FTSE All Share,2451.0
1998-01-27,UKX Index,FTSE 100,5326.3
1998-01-27,MCX Index,FTSE 250,4789.2
1998-01-27,ASX Index,FTSE All Share,2482.06
1998-01-28,UKX Index,FTSE 100,5372.6
1998-01-28,MCX Index,FTSE 250,4819.1
1998-01-28,ASX Index,FTSE All Share,2501.51
1998-01-29,UKX Index,FTSE 100,5422.4
1998-01-29,MCX Index,FTSE 250,4838.3
1998-01-29,ASX Index,FTSE All Share,2521.45
1998-01-30,UKX Index,FTSE 100,5458.5
1998-01-30,MCX Index,FTSE 250,4861.5
1998-01-30,ASX Index,FTSE All Share,2536.68
1998-02-02,UKX Index,FTSE 100,5599.0
1998-02-02,MCX Index,FTSE 250,4878.4
1998-02-02,ASX Index,FTSE All Share,2589.06
1998-02-03,UKX Index,FTSE 100,5612.8
1998-02-03,MCX Index,FTSE 250,4915.9
1998-02-03,ASX Index,FTSE All Share,2597.58
1998-02-04,UKX Index,FTSE 100,5595.8
1998-02-04,MCX Index,FTSE 250,4935.8
1998-02-04,ASX Index,FTSE All Share,2593.59
1998-02-05,UKX Index,FTSE 100,5606.4
1998-02-05,MCX Index,FTSE 250,4956.0
1998-02-05,ASX Index,FTSE All Share,2599.85
1998-02-06,UKX Index,FTSE 100,5629.7
1998-02-06,MCX Index,FTSE 250,4970.4
1998-02-06,ASX Index,FTSE All Share,2609.93
1998-02-09,UKX Index,FTSE 100,5600.9
1998-02-09,MCX Index,FTSE 250,4978.3
1998-02-09,ASX Index,FTSE All Share,2600.77
1998-02-10,UKX Index,FTSE 100,5613.3
1998-02-10,MCX Index,FTSE 250,4987.0
1998-02-10,ASX Index,FTSE All Share,2606.18
1998-02-11,UKX Index,FTSE 100,5607.9
1998-02-11,MCX Index,FTSE 250,4991.5
1998-02-11,ASX Index,FTSE All Share,2604.95
1998-02-12,UKX Index,FTSE 100,5552.5
1998-02-12,MCX Index,FTSE 250,4983.9
1998-02-12,ASX Index,FTSE All Share,2584.61
1998-02-13,UKX Index,FTSE 100,5582.3
1998-02-13,MCX Index,FTSE 250,4990.2
1998-02-13,ASX Index,FTSE All Share,2595.85
1998-02-16,UKX Index,FTSE 100,5619.9
1998-02-16,MCX Index,FTSE 250,4991.9
1998-02-16,ASX Index,FTSE All Share,2609.38
1998-02-17,UKX Index,FTSE 100,5709.5
1998-02-17,MCX Index,FTSE 250,5007.8
1998-02-17,ASX Index,FTSE All Share,2642.95
1998-02-18,UKX Index,FTSE 100,5723.4
1998-02-18,MCX Index,FTSE 250,5015.0
1998-02-18,ASX Index,FTSE All Share,2648.77
1998-02-19,UKX Index,FTSE 100,5718.5
1998-02-19,MCX Index,FTSE 250,5017.2
1998-02-19,ASX Index,FTSE All Share,2647.24
1998-02-20,UKX Index,FTSE 100,5751.6
1998-02-20,MCX Index,FTSE 250,5029.7
1998-02-20,ASX Index,FTSE All Share,2660.48
1998-02-23,UKX Index,FTSE 100,5702.8
1998-02-23,MCX Index,FTSE 250,5044.8
1998-02-23,ASX Index,FTSE All Share,2644.95
1998-02-24,UKX Index,FTSE 100,5651.0
1998-02-24,MCX Index,FTSE 250,5041.9
1998-02-24,ASX Index,FTSE All Share,2626.01
1998-02-25,UKX Index,FTSE 100,5745.1
1998-02-25,MCX Index,FTSE 250,5071.8
1998-02-25,ASX Index,FTSE All Share,2662.56
1998-02-26,UKX Index,FTSE 100,5764.8
1998-02-26,MCX Index,FTSE 250,5132.3
1998-02-26,ASX Index,FTSE All Share,2675.64
1998-02-27,UKX Index,FTSE 100,5767.3
1998-02-27,MCX Index,FTSE 250,5201.0
1998-02-27,ASX Index,FTSE All Share,2683.4
1998-03-02,UKX Index,FTSE 100,5820.6
1998-03-02,MCX Index,FTSE 250,5254.6
1998-03-02,ASX Index,FTSE All Share,2707.81
1998-03-03,UKX Index,FTSE 100,5807.7
1998-03-03,MCX Index,FTSE 250,5281.4
1998-03-03,ASX Index,FTSE All Share,2705.97
1998-03-04,UKX Index,FTSE 100,5733.1
1998-03-04,MCX Index,FTSE 250,5268.7
1998-03-04,ASX Index,FTSE All Share,2678.55
1998-03-05,UKX Index,FTSE 100,5695.6
1998-03-05,MCX Index,FTSE 250,5227.8
1998-03-05,ASX Index,FTSE All Share,2661.11
1998-03-06,UKX Index,FTSE 100,5782.9
1998-03-06,MCX Index,FTSE 250,5250.6
1998-03-06,ASX Index,FTSE All Share,2694.78
1998-03-09,UKX Index,FTSE 100,5818.9
1998-03-09,MCX Index,FTSE 250,5257.9
1998-03-09,ASX Index,FTSE All Share,2709.0
1998-03-10,UKX Index,FTSE 100,5828.5
1998-03-10,MCX Index,FTSE 250,5286.8
1998-03-10,ASX Index,FTSE All Share,2715.64
1998-03-11,UKX Index,FTSE 100,5829.8
1998-03-11,MCX Index,FTSE 250,5316.8
1998-03-11,ASX Index,FTSE All Share,2719.59
1998-03-12,UKX Index,FTSE 100,5794.8
1998-03-12,MCX Index,FTSE 250,5336.9
1998-03-12,ASX Index,FTSE All Share,2709.79
1998-03-13,UKX Index,FTSE 100,5782.3
1998-03-13,MCX Index,FTSE 250,5357.6
1998-03-13,ASX Index,FTSE All Share,2708.38
1998-03-16,UKX Index,FTSE 100,5785.1
1998-03-16,MCX Index,FTSE 250,5367.8
1998-03-16,ASX Index,FTSE All Share,2710.61
1998-03-17,UKX Index,FTSE 100,5834.9
1998-03-17,MCX Index,FTSE 250,5403.1
1998-03-17,ASX Index,FTSE All Share,2731.86
1998-03-18,UKX Index,FTSE 100,5903.6
1998-03-18,MCX Index,FTSE 250,5424.9
1998-03-18,ASX Index,FTSE All Share,2758.99
1998-03-19,UKX Index,FTSE 100,5997.9
1998-03-19,MCX Index,FTSE 250,5466.4
1998-03-19,ASX Index,FTSE All Share,2797.33
1998-03-20,UKX Index,FTSE 100,5956.3
1998-03-20,MCX Index,FTSE 250,5516.0
1998-03-20,ASX Index,FTSE All Share,2788.02
1998-03-23,UKX Index,FTSE 100,5947.0
1998-03-23,MCX Index,FTSE 250,5525.5
1998-03-23,ASX Index,FTSE All Share,2785.72
1998-03-24,UKX Index,FTSE 100,5983.7
1998-03-24,MCX Index,FTSE 250,5523.3
1998-03-24,ASX Index,FTSE All Share,2798.85
1998-03-25,UKX Index,FTSE 100,5967.8
1998-03-25,MCX Index,FTSE 250,5544.4
1998-03-25,ASX Index,FTSE All Share,2795.85
1998-03-26,UKX Index,FTSE 100,5905.6
1998-03-26,MCX Index,FTSE 250,5515.4
1998-03-26,ASX Index,FTSE All Share,2771.33
1998-03-27,UKX Index,FTSE 100,5939.3
1998-03-27,MCX Index,FTSE 250,5533.2
1998-03-27,ASX Index,FTSE All Share,2785.44
1998-03-30,UKX Index,FTSE 100,5911.9
1998-03-30,MCX Index,FTSE 250,5528.3
1998-03-30,ASX Index,FTSE All Share,2774.99
1998-03-31,UKX Index,FTSE 100,5932.2
1998-03-31,MCX Index,FTSE 250,5525.4
1998-03-31,ASX Index,FTSE All Share,2781.66
1998-04-01,UKX Index,FTSE 100,6017.6
1998-04-01,MCX Index,FTSE 250,5534.8
1998-04-01,ASX Index,FTSE All Share,2813.33
1998-04-02,UKX Index,FTSE 100,6052.8
1998-04-02,MCX Index,FTSE 250,5544.8
1998-04-02,ASX Index,FTSE All Share,2826.98
1998-04-03,UKX Index,FTSE 100,6064.2
1998-04-03,MCX Index,FTSE 250,5557.6
1998-04-03,ASX Index,FTSE All Share,2832.37
1998-04-06,UKX Index,FTSE 100,6105.8
1998-04-06,MCX Index,FTSE 250,5558.4
1998-04-06,ASX Index,FTSE All Share,2847.07
1998-04-07,UKX Index,FTSE 100,6094.0
1998-04-07,MCX Index,FTSE 250,5547.6
1998-04-07,ASX Index,FTSE All Share,2841.83
1998-04-08,UKX Index,FTSE 100,6055.2
1998-04-08,MCX Index,FTSE 250,5521.1
1998-04-08,ASX Index,FTSE All Share,2825.34
1998-04-09,UKX Index,FTSE 100,6105.5
1998-04-09,MCX Index,FTSE 250,5529.3
1998-04-09,ASX Index,FTSE All Share,2844.25
1998-04-14,UKX Index,FTSE 100,6104.1
1998-04-14,MCX Index,FTSE 250,5541.8
1998-04-14,ASX Index,FTSE All Share,2844.98
1998-04-15,UKX Index,FTSE 100,6074.1
1998-04-15,MCX Index,FTSE 250,5546.0
1998-04-15,ASX Index,FTSE All Share,2834.64
1998-04-16,UKX Index,FTSE 100,6002.0
1998-04-16,MCX Index,FTSE 250,5536.8
1998-04-16,ASX Index,FTSE All Share,2807.68
1998-04-17,UKX Index,FTSE 100,5922.2
1998-04-17,MCX Index,FTSE 250,5519.2
1998-04-17,ASX Index,FTSE All Share,2777.16
1998-04-20,UKX Index,FTSE 100,5954.1
1998-04-20,MCX Index,FTSE 250,5526.9
1998-04-20,ASX Index,FTSE All Share,2789.47
1998-04-21,UKX Index,FTSE 100,5955.0
1998-04-21,MCX Index,FTSE 250,5543.4
1998-04-21,ASX Index,FTSE All Share,2791.5
1998-04-22,UKX Index,FTSE 100,5931.1
1998-04-22,MCX Index,FTSE 250,5570.5
1998-04-22,ASX Index,FTSE All Share,2785.58
1998-04-23,UKX Index,FTSE 100,5898.1
1998-04-23,MCX Index,FTSE 250,5604.4
1998-04-23,ASX Index,FTSE All Share,2777.09
1998-04-24,UKX Index,FTSE 100,5863.9
1998-04-24,MCX Index,FTSE 250,5600.3
1998-04-24,ASX Index,FTSE All Share,2764.67
1998-04-27,UKX Index,FTSE 100,5722.4
1998-04-27,MCX Index,FTSE 250,5564.0
1998-04-27,ASX Index,FTSE All Share,2709.89
1998-04-28,UKX Index,FTSE 100,5806.6
1998-04-28,MCX Index,FTSE 250,5567.9
1998-04-28,ASX Index,FTSE All Share,2740.51
1998-04-29,UKX Index,FTSE 100,5833.1
1998-04-29,MCX Index,FTSE 250,5568.9
1998-04-29,ASX Index,FTSE All Share,2750.41
1998-04-30,UKX Index,FTSE 100,5928.3
1998-04-30,MCX Index,FTSE 250,5610.8
1998-04-30,ASX Index,FTSE All Share,2788.99
1998-05-01,UKX Index,FTSE 100,6010.3
1998-05-01,MCX Index,FTSE 250,5653.0
1998-05-01,ASX Index,FTSE All Share,2822.77
1998-05-05,UKX Index,FTSE 100,5986.5
1998-05-05,MCX Index,FTSE 250,5682.3
1998-05-05,ASX Index,FTSE All Share,2817.36
1998-05-06,UKX Index,FTSE 100,5992.4
1998-05-06,MCX Index,FTSE 250,5705.4
1998-05-06,ASX Index,FTSE All Share,2822.24
1998-05-07,UKX Index,FTSE 100,5938.0
1998-05-07,MCX Index,FTSE 250,5702.7
1998-05-07,ASX Index,FTSE All Share,2803.13
1998-05-08,UKX Index,FTSE 100,5969.8
1998-05-08,MCX Index,FTSE 250,5741.1
1998-05-08,ASX Index,FTSE All Share,2819.13
1998-05-11,UKX Index,FTSE 100,6028.3
1998-05-11,MCX Index,FTSE 250,5772.4
1998-05-11,ASX Index,FTSE All Share,2844.4
1998-05-12,UKX Index,FTSE 100,5956.7
1998-05-12,MCX Index,FTSE 250,5779.7
1998-05-12,ASX Index,FTSE All Share,2820.09
1998-05-13,UKX Index,FTSE 100,5972.9
1998-05-13,MCX Index,FTSE 250,5788.9
1998-05-13,ASX Index,FTSE All Share,2827.0
1998-05-14,UKX Index,FTSE 100,5948.5
1998-05-14,MCX Index,FTSE 250,5795.6
1998-05-14,ASX Index,FTSE All Share,2819.21
1998-05-15,UKX Index,FTSE 100,5917.8
1998-05-15,MCX Index,FTSE 250,5797.8
1998-05-15,ASX Index,FTSE All Share,2808.43
1998-05-18,UKX Index,FTSE 100,5826.2
1998-05-18,MCX Index,FTSE 250,5792.5
1998-05-18,ASX Index,FTSE All Share,2775.35
1998-05-19,UKX Index,FTSE 100,5877.8
1998-05-19,MCX Index,FTSE 250,5795.2
1998-05-19,ASX Index,FTSE All Share,2794.62
1998-05-20,UKX Index,FTSE 100,5907.4
1998-05-20,MCX Index,FTSE 250,5825.5
1998-05-20,ASX Index,FTSE All Share,2808.79
1998-05-21,UKX Index,FTSE 100,5935.6
1998-05-21,MCX Index,FTSE 250,5854.5
1998-05-21,ASX Index,FTSE All Share,2821.98
1998-05-22,UKX Index,FTSE 100,5955.6
1998-05-22,MCX Index,FTSE 250,5897.8
1998-05-22,ASX Index,FTSE All Share,2833.31
1998-05-26,UKX Index,FTSE 100,5970.7
1998-05-26,MCX Index,FTSE 250,5920.9
1998-05-26,ASX Index,FTSE All Share,2841.04
1998-05-27,UKX Index,FTSE 100,5870.2
1998-05-27,MCX Index,FTSE 250,5880.8
1998-05-27,ASX Index,FTSE All Share,2800.2
1998-05-28,UKX Index,FTSE 100,5862.3
1998-05-28,MCX Index,FTSE 250,5898.5
1998-05-28,ASX Index,FTSE All Share,2798.68
1998-05-29,UKX Index,FTSE 100,5870.7
1998-05-29,MCX Index,FTSE 250,5901.4
1998-05-29,ASX Index,FTSE All Share,2802.18
1998-06-01,UKX Index,FTSE 100,5837.9
1998-06-01,MCX Index,FTSE 250,5898.9
1998-06-01,ASX Index,FTSE All Share,2789.45
1998-06-02,UKX Index,FTSE 100,5842.3
1998-06-02,MCX Index,FTSE 250,5897.6
1998-06-02,ASX Index,FTSE All Share,2790.99
1998-06-03,UKX Index,FTSE 100,5898.4
1998-06-03,MCX Index,FTSE 250,5920.4
1998-06-03,ASX Index,FTSE All Share,2813.58
1998-06-04,UKX Index,FTSE 100,5860.8
1998-06-04,MCX Index,FTSE 250,5921.6
1998-06-04,ASX Index,FTSE All Share,2800.01
1998-06-05,UKX Index,FTSE 100,5947.3
1998-06-05,MCX Index,FTSE 250,5934.6
1998-06-05,ASX Index,FTSE All Share,2832.8
1998-06-08,UKX Index,FTSE 100,6037.8
1998-06-08,MCX Index,FTSE 250,5960.3
1998-06-08,ASX Index,FTSE All Share,2868.1
1998-06-09,UKX Index,FTSE 100,6019.8
1998-06-09,MCX Index,FTSE 250,5966.6
1998-06-09,ASX Index,FTSE All Share,2862.45
1998-06-10,UKX Index,FTSE 100,5987.4
1998-06-10,MCX Index,FTSE 250,5936.9
1998-06-10,ASX Index,FTSE All Share,2847.83
1998-06-11,UKX Index,FTSE 100,5852.5
1998-06-11,MCX Index,FTSE 250,5917.0
1998-06-11,ASX Index,FTSE All Share,2796.64
1998-06-12,UKX Index,FTSE 100,5769.8
1998-06-12,MCX Index,FTSE 250,5861.2
1998-06-12,ASX Index,FTSE All Share,2761.31
1998-06-15,UKX Index,FTSE 100,5715.7
1998-06-15,MCX Index,FTSE 250,5750.0
1998-06-15,ASX Index,FTSE All Share,2730.58
1998-06-16,UKX Index,FTSE 100,5729.7
1998-06-16,MCX Index,FTSE 250,5703.5
1998-06-16,ASX Index,FTSE All Share,2730.19
1998-06-17,UKX Index,FTSE 100,5832.7
