index,sample,robustness_spec,v4_specification,shock,regime,regime_label,horizon,beta_pos,se_pos,pvalue_pos,ci_lower_pos,ci_upper_pos,beta_neg,se_neg,pvalue_neg,ci_lower_neg,ci_upper_neg,nobs,r_squared,return_lags,control_set
ftse250,full,ftse100_controls,regime_interactions,qe,post_super_thursday,Post Super Thursday,3,-0.009711625028306248,0.07417502891545591,0.8958318716166789,-0.15509468170259982,0.13567143164598733,0.006110865324343908,0.08210564349437947,0.9406707359998211,-0.15481619592463985,0.16703792657332767,4297,0.18593671522734534,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,covid_period,COVID onward,3,0.17147923859110675,0.1472027391593942,0.2440518618672679,-0.11703813016130588,0.4599966073435194,-0.2925519537736841,0.15231119756148304,0.05476304968979925,-0.5910819009941908,0.005977993446822649,4297,0.18593671522734534,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,qt_period,QT onward,3,-0.3470207774370843,0.20261934000611811,0.08677262007476985,-0.7441546838490758,0.05011312897490716,0.41459415589625054,0.14688395253286507,0.004763645765540286,0.12670160893183502,0.7024867028606661,4297,0.18593671522734534,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,baseline,Baseline,4,0.1028743271489414,0.11839421769768106,0.38489447697496915,-0.1291783395385135,0.3349269938363963,-0.01872251347450296,0.10974632362025318,0.8645397978593791,-0.2338253077701992,0.19638028082119327,4296,0.1423318564539664,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,post_super_thursday,Post Super Thursday,4,-0.02190714226132412,0.1211337780372669,0.8564846775056193,-0.25932934721436723,0.215515062691719,-0.004045068861212947,0.08392568524121265,0.9615582666829561,-0.16853941193398972,0.16044927421156382,4296,0.1423318564539664,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,covid_period,COVID onward,4,0.09089814357540682,0.24178542032323827,0.7069574046920665,-0.3830012802581402,0.5647975674089538,-0.5954682154291705,0.18405294128621358,0.0012151097132866945,-0.9562119803501491,-0.2347244505081919,4296,0.1423318564539664,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,qt_period,QT onward,4,-0.1681926923716744,0.2876518085833249,0.5587431886152894,-0.7319902371949911,0.3956048524516424,0.607504031732579,0.18354374683004468,0.0009334278067293482,0.2477582879456915,0.9672497755194667,4296,0.1423318564539664,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,baseline,Baseline,5,0.09044109928525433,0.11494310932042083,0.43137928774069845,-0.13484739498277049,0.3157295935532792,-0.05468367008743499,0.11605909935064133,0.6375186989060972,-0.282159504814692,0.17279216463982203,4295,0.12365390902658668,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,post_super_thursday,Post Super Thursday,5,0.01591958947739608,0.1176962532806404,0.8924063483236474,-0.2147650669526591,0.24660424590745125,0.03712039328216596,0.1216142933547756,0.7601905937000188,-0.2012436216931942,0.2754844082575261,4295,0.12365390902658668,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,covid_period,COVID onward,5,0.07737908897764495,0.26134892141791494,0.7671722005663633,-0.43486479700146835,0.5896229749567583,-0.8693428782321316,0.21672177932726783,6.0377287762810205e-05,-1.2941175657135766,-0.4445681907506867,4295,0.12365390902658668,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,qt_period,QT onward,5,-0.3966189201907755,0.3345934428766965,0.23586895443860123,-1.0524220682291006,0.2591842278475497,0.787792888101219,0.20264021811572672,0.00010122222626646039,0.3906180605943946,1.1849677156080434,4295,0.12365390902658668,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,baseline,Baseline,6,0.09650311598932951,0.11390161317068435,0.39685591558198374,-0.12674404582521182,0.31975027780387083,-0.06818141717169134,0.12433542976662719,0.5834400934149861,-0.3118788595142806,0.17551602517089793,4294,0.09571218903594403,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,post_super_thursday,Post Super Thursday,6,-0.014651711959533131,0.09558578953052309,0.8781748143762668,-0.2019998594393584,0.17269643552029212,0.02543185900817463,0.14096973709634594,0.8568334399100376,-0.25086882570066343,0.3017325437170127,4294,0.09571218903594403,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,covid_period,COVID onward,6,0.18290602184970067,0.23615573480328597,0.4386266444248821,-0.2799592183647398,0.6457712620641411,-0.6801390202149459,0.2133505004310243,0.001433125053505078,-1.0983060010597536,-0.26197203937013824,4294,0.09571218903594403,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,qt_period,QT onward,6,-0.31231456627903553,0.3115711977724913,0.3161572636588984,-0.9229941139131185,0.2983649813550474,0.5219031596919621,0.17145739900702978,0.002335147221907567,0.18584665763818375,0.8579596617457405,4294,0.09571218903594403,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,baseline,Baseline,7,0.13294508295163962,0.13428461262927202,0.3221620476736875,-0.13025275780173354,0.3961429237050128,-0.05335997319035328,0.12425915896007717,0.6676140580655923,-0.29690792475210454,0.19018797837139795,4293,0.0935663051582567,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,post_super_thursday,Post Super Thursday,7,-0.04795457603815609,0.1092139804299431,0.660597589374142,-0.26201397768084456,0.16610482560453238,0.026539519902694986,0.1592014256620115,0.8676029311537994,-0.28549527439484756,0.33857431420023754,4293,0.0935663051582567,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,covid_period,COVID onward,7,0.3930116236118908,0.2786784524224364,0.15846022482456912,-0.15319814313608449,0.9392213903598661,-0.6394211425601216,0.2202073215529238,0.0036875383736086655,-1.0710274928038523,-0.207814792316391,4293,0.0935663051582567,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,qt_period,QT onward,7,-0.42500411743096655,0.3296597144145684,0.1973213814948177,-1.0711371576835207,0.22112892282158758,0.49340942996293186,0.1681762406362105,0.0033475026165860826,0.16378399831595924,0.8230348616099045,4293,0.0935663051582567,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,baseline,Baseline,8,0.13095690278514893,0.14795455752851117,0.3760942288354435,-0.15903402997073296,0.4209478355410308,-0.11242323527643777,0.09547387210697347,0.23898450429286533,-0.29955202460610575,0.07470555405323023,4292,0.08040687382065714,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,post_super_thursday,Post Super Thursday,8,-0.008309637055777502,0.1313392764453773,0.9495527107097688,-0.26573461888871697,0.249115344777162,-0.017643478519749886,0.14873807650422818,0.90557552523603,-0.3091701084680371,0.2738831514285373,4292,0.08040687382065714,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,covid_period,COVID onward,8,0.3400653188261982,0.31004185591092936,0.27271273772718774,-0.26761671875922327,0.9477473564116197,-0.8264323680116004,0.20888966089831024,7.611620131198581e-05,-1.2358561033722884,-0.4170086326509123,4292,0.08040687382065714,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,qt_period,QT onward,8,-0.2742668847320211,0.32979061375777446,0.4056124873462983,-0.920656487697259,0.37212271823321685,0.5847364383950864,0.16203853923868972,0.00030782334804190664,0.26714090148725456,0.9023319753029182,4292,0.08040687382065714,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,baseline,Baseline,9,0.11864379540500053,0.17387370733153296,0.49501376917109996,-0.22214867096480406,0.4594362617748051,-0.1224346488789803,0.08560861878413312,0.152669002510602,-0.2902275416958812,0.04535824393792061,4291,0.07330709453401785,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,post_super_thursday,Post Super Thursday,9,0.02728389944162954,0.1454626878140261,0.851216639010248,-0.2578229686738617,0.3123907675571207,-0.008576641046686692,0.16159546098824387,0.9576723380657429,-0.3253037445836447,0.3081504624902713,4291,0.07330709453401785,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,covid_period,COVID onward,9,0.20931602786372133,0.316129234084545,0.5078932257626345,-0.4102972709419869,0.8289293266694295,-0.6817632821310146,0.2162740613984375,0.0016198318681210431,-1.105660442471952,-0.25786612179007706,4291,0.07330709453401785,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,qt_period,QT onward,9,-0.34212530205227587,0.32731317743248217,0.2959057412462859,-0.983659129819941,0.29940852571538923,0.4611971125102113,0.1593777129329144,0.003806874269708337,0.1488167951616991,0.7735774298587235,4291,0.07330709453401785,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,baseline,Baseline,10,0.13960713708954395,0.1802207243485973,0.4385492815589851,-0.21362548263370676,0.4928397568127947,-0.11173315955216356,0.11272498132092923,0.32158724601464284,-0.3326741229411848,0.10920780383685771,4290,0.06657885322290868,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,post_super_thursday,Post Super Thursday,10,-0.01470981736134655,0.15595754663443503,0.924855464407806,-0.32038660876483926,0.2909669740421461,-0.01846159127775003,0.15322015357899557,0.9040945097893167,-0.3187730922925814,0.2818499097370813,4290,0.06657885322290868,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,covid_period,COVID onward,10,0.4091765049670554,0.34047015954506776,0.2294416318948389,-0.25814500774127747,1.0764980176753882,-0.6748670720190311,0.2256745951311069,0.0027857287770933657,-1.1171892784760007,-0.23254486556206155,4290,0.06657885322290868,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,qt_period,QT onward,10,-0.5393619882915696,0.33316685772318444,0.10546996786388747,-1.192369029429011,0.1136450528458719,0.550366631090741,0.1769454439527722,0.0018685015522532703,0.2035535609433075,0.8971797012381746,4290,0.06657885322290868,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,baseline,Baseline,11,0.1545060410308473,0.19295458451738165,0.4232834198960501,-0.2236849446232207,0.5326970266849154,-0.14548624488813372,0.11103843742055275,0.1901169645849654,-0.3631215822324171,0.07214909245614967,4289,0.06235375273009203,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,post_super_thursday,Post Super Thursday,11,0.026402542574978177,0.17542371341551247,0.8803644227475272,-0.3174279357194263,0.3702330208693826,-0.028994264769240774,0.17028087786051918,0.8647953108005355,-0.36274478537585836,0.3047562558373768,4289,0.06235375273009203,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,covid_period,COVID onward,11,0.40010297087169205,0.341187654337078,0.24092529237212668,-0.2686248316289808,1.068830773372365,-0.592251111955134,0.23995301168967537,0.013579586566638824,-1.0625590148668977,-0.1219432090433703,4289,0.06235375273009203,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,qt_period,QT onward,11,-0.6797655207527267,0.3245969984019734,0.036243680222566015,-1.3159756376205944,-0.04355540388485879,0.4002671719756497,0.17365961757672024,0.0211724586739769,0.059894321525278016,0.7406400224260214,4289,0.06235375273009203,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,baseline,Baseline,12,0.14534450856710887,0.18434029331982568,0.4304290797379099,-0.21596246633974944,0.5066514834739672,-0.2806618004455854,0.12907954174528663,0.029680197907820147,-0.5336577022663472,-0.027665898624823604,4288,0.061857518510158416,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,post_super_thursday,Post Super Thursday,12,0.022117095251174612,0.18209114057616294,0.9033253674583959,-0.33478154027810475,0.379015730780454,-0.025722138487670854,0.17561262072805633,0.8835496611274887,-0.36992287511466126,0.31847859813931956,4288,0.061857518510158416,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,covid_period,COVID onward,12,0.37742359344764465,0.28567908297846134,0.18645290270486725,-0.18250740919013952,0.9373545960854288,-0.982259802513564,0.25879413442642324,0.00014733089834316024,-1.4894963059893536,-0.4750232990377745,4288,0.061857518510158416,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,qt_period,QT onward,12,-0.8054532077498106,0.27779148224843103,0.003737720578134406,-1.3499245129567354,-0.2609819025428858,0.5056794385638705,0.1919813419301405,0.008438473201880656,0.12939600838079518,0.8819628687469458,4288,0.061857518510158416,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,baseline,Baseline,13,0.0763127168417292,0.1634067466136269,0.6404921451280756,-0.2439645065209795,0.3965899402044379,-0.33886330411026394,0.12353653570731594,0.006087680357173314,-0.5809949140966032,-0.09673169412392468,4287,0.05626775436182885,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,post_super_thursday,Post Super Thursday,13,-0.014878323584276779,0.18167415004418527,0.9347296893366009,-0.3709596576708799,0.3412030105023264,-0.09064720069882662,0.17705099671582789,0.6086625111038866,-0.4376671542618493,0.25637275286419603,4287,0.05626775436182885,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,covid_period,COVID onward,13,0.28422763141675855,0.2905577261105197,0.3279685005943146,-0.28526551175986004,0.8537207745933771,-1.2027077648869235,0.26320119848099566,4.888015398108051e-06,-1.718582113909675,-0.686833415864172,4287,0.05626775436182885,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,qt_period,QT onward,13,-0.8965510503750779,0.2712183550375181,0.0009475874485660295,-1.4281390262486133,-0.3649630745015424,0.7613265416136412,0.19296526505825534,7.966448891517328e-05,0.38311462209946073,1.1395384611278216,4287,0.05626775436182885,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,baseline,Baseline,14,0.05464139447772567,0.18447679958790336,0.7670799714563852,-0.30693313271456496,0.41621592167001625,-0.3440391818100251,0.1356293439746498,0.011193055455816392,-0.6098726960003387,-0.07820566761971148,4286,0.05712908961198715,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,post_super_thursday,Post Super Thursday,14,-0.04195760440697912,0.17877925112534188,0.8144497754962765,-0.39236493661264915,0.30844972779869095,-0.08763427726819423,0.17129247807089676,0.6089267129509743,-0.42336753428715185,0.2480989797507634,4286,0.05712908961198715,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,covid_period,COVID onward,14,0.2014447857779353,0.30238960629625306,0.5052984265845345,-0.39123884256272073,0.7941284141185914,-1.2906677890479112,0.26679305163911415,1.3134265642830435e-06,-1.813582170260575,-0.7677534078352475,4286,0.05712908961198715,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,qt_period,QT onward,14,-0.8919830118019116,0.3066447416214595,0.003627629280054665,-1.4930067053799723,-0.290959318223851,0.7931827360681736,0.20972808243071878,0.0001555998078254513,0.38211569450396476,1.2042497776323824,4286,0.05712908961198715,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,baseline,Baseline,15,0.10561135236405947,0.20443655105683187,0.6054373621298711,-0.29508428770733097,0.50630699243545,-0.36147866305703463,0.1399708067977467,0.009807912835495439,-0.6358214443806182,-0.0871358817334511,4285,0.05750007628343845,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,post_super_thursday,Post Super Thursday,15,-0.015589563166414855,0.1849948590726042,0.9328415646876494,-0.3781794869487191,0.3470003606158894,-0.09939944043729498,0.16109094944869032,0.5372088297004265,-0.415137701356728,0.21633882048213804,4285,0.05750007628343845,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,covid_period,COVID onward,15,0.16611302148786464,0.33385438415930413,0.6187932863100509,-0.4882415714643714,0.8204676144401007,-1.4407522718679675,0.2583037978994413,2.4365889162063845e-08,-1.9470277157508724,-0.9344768279850626,4285,0.05750007628343845,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,qt_period,QT onward,15,-0.7174872582662547,0.3407937634727498,0.035261590800244,-1.3854430346728444,-0.04953148185966505,0.86239097345026,0.22140093961658983,9.813596006003261e-05,0.4284451318017439,1.296336815098776,4285,0.05750007628343845,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,baseline,Baseline,16,0.24980393855102778,0.18413092605467685,0.1748877546345481,-0.11109267651613886,0.6107005536181944,-0.3953385114178538,0.11517443237015337,0.0005980003712283532,-0.6210803988633544,-0.1695966239723532,4284,0.054036425849092184,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,post_super_thursday,Post Super Thursday,16,-0.003390267446526596,0.186807496543082,0.9855204227972771,-0.36953296067096736,0.36275242577791417,-0.11460150269627067,0.16810683921147515,0.49541711602576055,-0.44409090755076197,0.21488790215822062,4284,0.054036425849092184,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,covid_period,COVID onward,16,0.31379405520253895,0.28778647598002577,0.27554970880681917,-0.25026743771831156,0.8778555481233894,-1.281501758146712,0.2659297418789205,1.4431672216152824e-06,-1.8027240522293964,-0.7602794640640279,4284,0.054036425849092184,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,qt_period,QT onward,16,-0.5492557612213337,0.2890219117802917,0.057381318383121264,-1.1157387083107055,0.017227185868038064,0.6531460960336322,0.23380897464159447,0.005214052886752728,0.194880505736107,1.1114116863311574,4284,0.054036425849092184,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,baseline,Baseline,17,0.34450069977219694,0.20252432795799308,0.08893666586314822,-0.05244698302546946,0.7414483825698633,-0.2923578032261698,0.10689140079237835,0.006236286460664317,-0.5018649487792314,-0.0828506576731082,4283,0.04745398575834425,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,post_super_thursday,Post Super Thursday,17,-0.15149625888376578,0.17915215366873416,0.3977597351191303,-0.5026344800744847,0.1996419623069532,-0.07349040618740646,0.1745033674536885,0.6736526115587002,-0.4155170063966359,0.26853619402182294,4283,0.04745398575834425,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,covid_period,COVID onward,17,0.6839857969804947,0.3058332437475521,0.025321230881579573,0.08455263923529255,1.283418954725697,-0.9313727078036196,0.2432419075440029,0.00012866620223339427,-1.4081268465898653,-0.4546185690173739,4283,0.04745398575834425,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,qt_period,QT onward,17,-0.43780657662817674,0.30215852655685704,0.14735711114054087,-1.0300372886796165,0.1544241354232631,0.4561580693330831,0.2101834454672979,0.029985229685284515,0.04419851621717924,0.868117622448987,4283,0.04745398575834425,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,baseline,Baseline,18,0.38186314045384634,0.21654170747409893,0.07782254804585685,-0.04255860619538754,0.8062848871030802,-0.23575433984692548,0.12849512575165362,0.06654515371596029,-0.48760478632016657,0.01609610662631558,4282,0.0420744537215999,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,post_super_thursday,Post Super Thursday,18,-0.2155596076572383,0.20823712612351739,0.30059225797066347,-0.6237043748593324,0.19258515954485578,-0.14347326778972286,0.16782079658940818,0.39259572675744514,-0.4724020291049629,0.18545549352551716,4282,0.0420744537215999,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,covid_period,COVID onward,18,0.677981872753561,0.35267993412389564,0.05455902236116753,-0.013270798129274453,1.3692345436363964,-0.8050031724422944,0.261034521445594,0.0020430938202458345,-1.3166308344756588,-0.29337551040893006,4282,0.0420744537215999,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,qt_period,QT onward,18,-0.31916864981277177,0.34226603418960866,0.35106977592742916,-0.9900100768244047,0.3516727771988612,0.5312859068105361,0.23758481098253667,0.02533901702321589,0.06561967728476426,0.996952136336308,4282,0.0420744537215999,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,baseline,Baseline,19,0.3834746116948945,0.21796051757191973,0.07851358137735624,-0.04372800274606814,0.8106772261358571,-0.29837618094830715,0.14493043282950113,0.03951776229396296,-0.5824398292941293,-0.01431253260248494,4281,0.043159502859491106,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,post_super_thursday,Post Super Thursday,19,-0.17839669117316148,0.21131070671585878,0.39853599367333925,-0.5925656763362447,0.23577229398992172,-0.19714041828621187,0.17272566724316954,0.25372435586682074,-0.5356827260828242,0.14140188951040045,4281,0.043159502859491106,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,covid_period,COVID onward,19,0.7950929137379283,0.3657531764767771,0.029716325884640803,0.07821668784344527,1.5119691396324115,-1.0083160393175725,0.27057295988149893,0.00019408337185187173,-1.5386390406853105,-0.4779930379498346,4281,0.043159502859491106,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,qt_period,QT onward,19,-0.5501523879291366,0.3441743647842432,0.10993842258847873,-1.2247341429062533,0.12442936704798002,0.6948609004710198,0.27173396823934926,0.010553773716750238,0.16226232272189522,1.2274594782201445,4281,0.043159502859491106,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,baseline,Baseline,20,0.36412335772355475,0.2464285893730756,0.13951435915067367,-0.11887667744767344,0.847123392894783,-0.43746466873153855,0.1766820655430747,0.013286384265220493,-0.7837615171959649,-0.09116782026711218,4280,0.04030131631812506,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,post_super_thursday,Post Super Thursday,20,-0.31284786566249667,0.2912377811029329,0.28273268128768947,-0.8836739166242452,0.25797818529925187,-0.1571258744968767,0.18586116735695155,0.3978910171548363,-0.5214137625165017,0.20716201352274832,4280,0.04030131631812506,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,covid_period,COVID onward,20,0.7849473864450656,0.44173549995281375,0.07557442183037708,-0.08085419346244938,1.6507489663525805,-1.1522629846933332,0.30834092760546866,0.00018624588045874476,-1.7566112028000518,-0.5479147665866146,4280,0.04030131631812506,5,ftse100
ftse250,full,ftse100_controls,regime_interactions,qe,qt_period,QT onward,20,-0.493857712607526,0.39094033150762875,0.2064971996510656,-1.2601007623624783,0.2723853371474263,0.4515890259058055,0.2900097955539824,0.11943465301383327,-0.1168301733799999,1.020008225191611,4280,0.04030131631812506,5,ftse100
ftse250,full,allshare_controls,regime_interactions,target,baseline,Baseline,0,-0.0006878445059844028,0.007992818546625207,0.9314204573045755,-0.016353768857369808,0.014978079845401001,-0.022791184465420302,0.006355384626680452,0.00033563201778498907,-0.03524773833371399,-0.010334630597126616,7269,0.7334717207438466,5,ftse_all_share
ftse250,full,allshare_controls,regime_interactions,target,post_qe,Post QE,0,-0.015013669552333624,0.031939899062835474,0.6383121377353141,-0.07761587171549114,0.0475885326108239,0.0010804819083870577,0.06530834002985249,0.9868001467200964,-0.12692386455012383,0.12908482836689794,7269,0.7334717207438466,5,ftse_all_share
ftse250,full,allshare_controls,regime_interactions,target,post_super_thursday,Post Super Thursday,0,0.019133433624280764,0.04066684771344217,0.6380034236173748,-0.060573587894065896,0.09884045514262743,-0.01024398697442731,0.08671830096250004,0.9059650728571047,-0.18021185686092736,0.15972388291207276,7269,0.7334717207438466,5,ftse_all_share
ftse250,full,allshare_controls,regime_interactions,target,covid_period,COVID onward,0,0.025623936694619605,0.035258130311620964,0.4673775451931632,-0.04348199871615748,0.09472987210539668,-0.09599927674247957,0.09858469508616487,0.3301684435872785,-0.2892252791113627,0.09722672562640355,7269,0.7334717207438466,5,ftse_all_share
ftse250,full,allshare_controls,regime_interactions,target,qt_period,QT onward,0,-0.032042098269454734,0.04215823593018177,0.4472285113913842,-0.114672240692611,0.05058804415370153,0.08370426446618967,0.08218559502132688,0.3084505962986468,-0.07737950177561101,0.24478803070799035,7269,0.7334717207438466,5,ftse_all_share
ftse250,full,allshare_controls,regime_interactions,target,baseline,Baseline,1,-0.00908962117102165,0.019670340782225758,0.6440111888683728,-0.04764348910418413,0.029464246762140833,-0.05359785619687159,0.011478369820676152,3.01983852612713e-06,-0.07609546104539684,-0.03110025134834633,7268,0.4176066423824465,5,ftse_all_share
ftse250,full,allshare_controls,regime_interactions,target,post_qe,Post QE,1,0.04171851270633928,0.11144649530715348,0.7081538347705607,-0.17671661809568154,0.2601536435083601,-0.09187259176092048,0.09448340692815882,0.33086776704883436,-0.2770600693401118,0.09331488581827081,7268,0.4176066423824465,5,ftse_all_share
ftse250,full,allshare_controls,regime_interactions,target,post_super_thursday,Post Super Thursday,1,-0.08711535558148505,0.12029945951772286,0.4689710895909357,-0.32290229623622185,0.14867158507325173,-0.005542345326803873,0.13854107669789326,0.9680890850857442,-0.27708285565467466,0.26599816500106693,7268,0.4176066423824465,5,ftse_all_share
ftse250,full,allshare_controls,regime_interactions,target,covid_period,COVID onward,1,0.08802854402207479,0.07968155968203919,0.26926607670716396,-0.06814731295472203,0.24420440099887158,-0.29247784522234255,0.18464056650971308,0.11318486049465247,-0.6543733555813802,0.06941766513669512,7268,0.4176066423824465,5,ftse_all_share
ftse250,full,allshare_controls,regime_interactions,target,qt_period,QT onward,1,-0.17068747807084833,0.07210368801537498,0.017920807651116543,-0.3120107065809833,-0.029364249560713374,0.32904945535437025,0.16568783783620286,0.04703774083162558,0.00430129319541267,0.6537976175133278,7268,0.4176066423824465,5,ftse_all_share
ftse250,full,allshare_controls,regime_interactions,target,baseline,Baseline,2,-0.001728108357810609,0.026577567542014197,0.9481570302445343,-0.05382014074015843,0.05036392402453722,-0.057784639920063705,0.01858191769700615,0.001872620809633802,-0.09420519860619575,-0.021364081233931652,7267,0.2734150424000008,5,ftse_all_share
ftse250,full,allshare_controls,regime_interactions,target,post_qe,Post QE,2,0.018670904334716593,0.1663716955859866,0.9106457659550303,-0.30741761901381714,0.3447594276832503,-0.14841525738904082,0.1438363009739787,0.3021496553518602,-0.43033440729803907,0.13350389251995742,7267,0.2734150424000008,5,ftse_all_share
ftse250,full,allshare_controls,regime_interactions,target,post_super_thursday,Post Super Thursday,2,-0.0626348466301937,0.1767704214077793,0.7230925064843894,-0.4091048725894411,0.2838351793290537,0.02772807381656614,0.19204940285502015,0.8852004870033963,-0.3486887557792734,0.4041449034124056,7267,0.2734150424000008,5,ftse_all_share
ftse250,full,allshare_controls,regime_interactions,target,covid_period,COVID onward,2,-0.030611020833971665,0.10343554959897641,0.7672736562862734,-0.23334469804796543,0.1721226563800221,-0.012934511854900327,0.23417231428862406,0.9559512316539507,-0.4719122478606035,0.4460432241508028,7267,0.2734150424000008,5,ftse_all_share
ftse250,full,allshare_controls,regime_interactions,target,qt_period,QT onward,2,-0.041585199375103826,0.09150261590802315,0.649490536282991,-0.2209303265548292,0.13775992780462154,0.1518469599186381,0.2107258052238107,0.4711616565660788,-0.2611756183200309,0.5648695381573071,7267,0.2734150424000008,5,ftse_all_share
ftse250,full,allshare_controls,regime_interactions,target,baseline,Baseline,3,0.01723538371030386,0.0398478826928512,0.6653566358244678,-0.06086646636768449,0.09533723378829222,-0.003497889148823118,0.023304971388305284,0.8806920524438855,-0.04917563306990148,0.04217985477225524,7266,0.19874979724496844,5,ftse_all_share
ftse250,full,allshare_controls,regime_interactions,target,post_qe,Post QE,3,0.14428633824099218,0.12320393192260273,0.24155136297145297,-0.09719336832730915,0.38576604480929355,0.014078155813611926,0.22151637288538864,0.9493257045154718,-0.4200939350417498,0.4482502466689737,7266,0.19874979724496844,5,ftse_all_share
ftse250,full,allshare_controls,regime_interactions,target,post_super_thursday,Post Super Thursday,3,-0.08936323260273739,0.14642795988956325,0.541671018355939,-0.3763620339862813,0.19763556878080657,-0.10184366925417052,0.2815630707408834,0.7175701046629894,-0.653707287906302,0.45001994939796086,7266,0.19874979724496844,5,ftse_all_share
ftse250,full,allshare_controls,regime_interactions,target,covid_period,COVID onward,3,0.06959741241839222,0.09987015487280451,0.4858785287335069,-0.12614809113230463,0.26534291596908904,-0.16051733402371934,0.4044395421059431,0.6914498110547501,-0.9532188365513677,0.632184168503929,7266,0.19874979724496844,5,ftse_all_share
ftse250,full,allshare_controls,regime_interactions,target,qt_period,QT onward,3,-0.18572517935340657,0.07619777093867695,0.014792911952377613,-0.3350728103932134,-0.03637754831359974,0.4988074537913154,0.3784394769545583,0.18748222174310913,-0.24293392103961886,1.2405488286222497,7266,0.19874979724496844,5,ftse_all_share
