index,sample,robustness_spec,shock,horizon,beta_tightening,se_tightening,pvalue_tightening,ci_lower_tightening,ci_upper_tightening,beta_easing,se_easing,pvalue_easing,ci_lower_easing,ci_upper_easing,asymmetry_test_stat,asymmetry_pvalue,nobs,r_squared,return_lags,control_set
ftse250,pre_qe,dual_controls,path,17,-0.1335519036180465,0.21619185748385092,0.5367420267789652,-0.5572879442863943,0.2901841370503013,0.2109273957858154,0.17142370971990412,0.21853062166849702,-0.12506307526519664,0.5469178668368274,-1.5393436819651727,0.12372041513926946,2969,0.07609173887099985,5,ftse100+ftse_all_share
ftse250,pre_qe,dual_controls,target,18,-0.027908581396471677,0.126465738065762,0.8253408520788279,-0.2757814280053652,0.21996426521242185,-0.08731050539853343,0.12169534000256321,0.47309554628226413,-0.3258333718035573,0.1512123610064905,0.4394684988884974,0.660322102503921,2969,0.07027316913081172,5,ftse100+ftse_all_share
ftse250,pre_qe,dual_controls,path,18,-0.15979444547996874,0.2282284072955943,0.4838327409290578,-0.6071221237793336,0.2875332328193961,0.24407943585227146,0.1617026739296688,0.13118803310076596,-0.0728578050498794,0.5610166767544223,-1.7504367416767679,0.08004298072034496,2969,0.07027316913081172,5,ftse100+ftse_all_share
ftse250,pre_qe,dual_controls,target,19,0.009002749641907722,0.13379221693135324,0.9463516030865329,-0.25322999554354464,0.2712354948273601,-0.09176531727597478,0.12391092513134658,0.45895124971189427,-0.3346307305334141,0.1511000959814645,0.7094955259830746,0.4780170269131778,2969,0.06460690628487631,5,ftse100+ftse_all_share
ftse250,pre_qe,dual_controls,path,19,-0.14437920398416182,0.23962262427920505,0.546823110073206,-0.6140395475714038,0.3252811396030801,0.2581884177087891,0.1638715887092011,0.11512879234957206,-0.06299989616124507,0.5793767315788232,-1.656820022419831,0.09755586769659763,2969,0.06460690628487631,5,ftse100+ftse_all_share
ftse250,pre_qe,dual_controls,target,20,0.024215889246852983,0.14475648129333302,0.8671441685776291,-0.25950681408807974,0.3079385925817857,-0.08906146932965411,0.13166103006944324,0.49875803972969224,-0.3471170882657628,0.16899414960645462,0.7330305063486846,0.46353982332647203,2969,0.06139773472130128,5,ftse100+ftse_all_share
ftse250,pre_qe,dual_controls,path,20,-0.1690746700632494,0.2476282804823188,0.4947483380210902,-0.6544260998085942,0.31627675968209545,0.20836388745796594,0.18227789977387832,0.25299247319711804,-0.14890079609883553,0.5656285710147674,-1.4944718123636334,0.13505234403909105,2969,0.06139773472130128,5,ftse100+ftse_all_share
ftse250,post_qe,baseline,path,0,-0.065209993020961,0.040643214968838375,0.10861496903222645,-0.1448706943598842,0.014450708317962205,0.10976999537391711,0.04284516969832192,0.010406662845117164,0.025793462765206165,0.19374652798262806,-3.315220292605167,0.0009157093055996672,4300,0.0154179090302079,5,own_lags_only
ftse250,post_qe,baseline,path,1,-0.058675841939185784,0.055412520490858305,0.28964923691077615,-0.16728438210126806,0.0499326982228965,0.0993372490674854,0.07087645504617147,0.16104817646177794,-0.03958060282301068,0.23825510095798147,-1.8746863741344644,0.060835882528949926,4299,0.014089958919656143,5,own_lags_only
ftse250,post_qe,baseline,path,2,-0.03772386754060437,0.06531467843588568,0.5635537555602681,-0.1657406372749403,0.09029290219373157,0.14910569453059458,0.07939491798303439,0.060377652663134634,-0.006508344716152803,0.30471973377734196,-2.005261392251291,0.04493510991663151,4298,0.011140175515960582,5,own_lags_only
ftse250,post_qe,baseline,path,3,0.03502355293989523,0.08481284254491006,0.6796424729078918,-0.13120961844812848,0.20125672432791894,0.14944929974980226,0.10164501687339526,0.14147883931776453,-0.04977493332205246,0.348673532821657,-0.9077097383445644,0.3640315974660453,4297,0.008418770419573063,5,own_lags_only
ftse250,post_qe,baseline,path,4,0.06858705440737914,0.09197159853878713,0.4558234759017711,-0.11167727872864364,0.24885138754340191,0.1839435838011785,0.10386439828159301,0.07656112689095486,-0.019630636830743786,0.3875178044331008,-0.7352177613300516,0.46220688368765406,4296,0.007156664654204725,5,own_lags_only
ftse250,post_qe,baseline,path,5,0.10137396843002457,0.1064147068498536,0.34077697027173703,-0.1071988569956885,0.30994679385573765,0.204984957542501,0.13073788566194983,0.11690263895030728,-0.05126129835492066,0.4612312134399227,-0.5561540871384669,0.5781055228969824,4295,0.007057748421700816,5,own_lags_only
ftse250,post_qe,baseline,path,6,0.06898856042254076,0.1011342803820698,0.4951452883073487,-0.12923462912631606,0.26721174997139757,0.17039207094814365,0.12331933046724684,0.16705947030683366,-0.07131381676766016,0.4120979586639475,-0.6459568428502078,0.5183073052849233,4294,0.005002827201613713,5,own_lags_only
ftse250,post_qe,baseline,path,7,0.032288486588572814,0.11670380832271615,0.7820332203659599,-0.19645097772395084,0.2610279509010965,0.1644670751352271,0.12957843087126159,0.20435287139504354,-0.0895066493724456,0.4184407996428998,-0.8314736487477291,0.40570610855678413,4293,0.004134437385184375,5,own_lags_only
ftse250,post_qe,baseline,path,8,0.07704790221729825,0.1102962987743336,0.48483090441114385,-0.1391328433803956,0.2932286478149921,0.17745018014664307,0.1327361099033525,0.18126690261181932,-0.0827125952639278,0.4376129555572139,-0.5951361247314603,0.5517524830186518,4292,0.0038341000983961315,5,own_lags_only
ftse250,post_qe,baseline,path,9,0.041856192153458725,0.10026416177022648,0.6763425948212678,-0.15466156491618518,0.23837394922310265,0.15303777504455085,0.138391400471542,0.2687988165852081,-0.11820936987967146,0.42428491996877316,-0.731553335117997,0.4644412395279921,4291,0.0027833805402319722,5,own_lags_only
ftse250,post_qe,baseline,path,10,-0.012819564450928475,0.10585115778734185,0.9036044269460316,-0.22028783371411848,0.19464870481226154,0.1945354581271497,0.13165784813656994,0.13951930549402,-0.0635139242205274,0.45258484047482683,-1.3197726172687132,0.18691094658152962,4290,0.002984943914248417,5,own_lags_only
ftse250,post_qe,baseline,path,11,-0.020951623713786213,0.11251318853968761,0.8522762986234058,-0.24147747325157393,0.19957422582400153,0.19134427860398961,0.13348157050940124,0.15171832088111642,-0.0702795995944368,0.45296815680241603,-1.3852964090491575,0.16596185131946017,4289,0.003094454535492841,5,own_lags_only
ftse250,post_qe,baseline,path,12,0.0022504377190118996,0.1472007135873358,0.9878022359905697,-0.28626296091216624,0.29076383635019004,0.20320045649435328,0.1441814230116684,0.1587350463354682,-0.07939513260851674,0.48579604559722334,-1.0612333194376584,0.28858388063049345,4288,0.003927047543691553,5,own_lags_only
ftse250,post_qe,baseline,path,13,-0.0023297417802849094,0.16100658188665756,0.9884551295342211,-0.3179026422781337,0.3132431587175639,0.08864406601091622,0.15458113249493208,0.566342165496535,-0.21433495367915062,0.3916230857009831,-0.4317695409764742,0.6659089192205727,4287,0.004419523018951876,5,own_lags_only
ftse250,post_qe,baseline,path,14,0.042331433415244694,0.18331682459247597,0.8173773246039948,-0.3169695427860082,0.4016324096164976,0.13992141195610608,0.15162994267201463,0.35612071918241006,-0.1572732756810426,0.43711609959325476,-0.43464937208682974,0.6638169521609016,4286,0.005503902958511997,5,own_lags_only
ftse250,post_qe,baseline,path,15,0.02643612088146898,0.22966114992807646,0.9083585345563407,-0.42369973297756086,0.4765719747404988,0.10138937703566182,0.16267688978531533,0.5331161882156369,-0.21745732694355624,0.42023608101487986,-0.2920523488576912,0.7702465991759828,4285,0.005449917550993777,5,own_lags_only
ftse250,post_qe,baseline,path,16,0.07289620237909092,0.18526627291320671,0.6939744421723607,-0.2902256925307942,0.4360180972889761,0.13518606726457563,0.1567326023764977,0.3883977014362233,-0.17200983339335982,0.44238196792251105,-0.27611485739879316,0.7824598495458582,4284,0.00518789954327159,5,own_lags_only
ftse250,post_qe,baseline,path,17,0.009481743558134286,0.1503941665316647,0.9497299118577731,-0.28529082284392854,0.30425430996019714,0.18696299626799795,0.1416876599610703,0.18698755869051775,-0.09074481725569983,0.4646708097916957,-0.953256915545171,0.3404599153012614,4283,0.0038668763751658064,5,own_lags_only
ftse250,post_qe,baseline,path,18,-0.07749013698889252,0.1824766708787195,0.6710861695624133,-0.4351444119111827,0.28016413793339767,0.08826869668752546,0.16090814276225665,0.5833034929258001,-0.22711126312649754,0.40364865650154846,-0.7990013593194192,0.42428962379456014,4282,0.003642023313015219,5,own_lags_only
ftse250,post_qe,baseline,path,19,-0.028508605789861908,0.18162566880099737,0.8752735920108451,-0.3844949166398168,0.32747770506009294,0.06263543881589832,0.17011004497229068,0.7127200768538836,-0.2707802493297914,0.39605112696158806,-0.4043172160933928,0.6859794670914521,4281,0.004285857605601073,5,own_lags_only
ftse250,post_qe,baseline,path,20,-0.07263510179894656,0.2317458391691764,0.7539572615789352,-0.5268569465705323,0.38158674297263917,0.052538430708181955,0.17948080019793672,0.769732727809189,-0.299243937679774,0.40432079909613794,-0.4981551981104106,0.6183746575499612,4280,0.005501020155691649,5,own_lags_only
ftse250,post_qe,baseline,qe,0,-0.003908695091560071,0.04607608894053009,0.9323954996231325,-0.09421782941499905,0.08640043923187891,0.009905318355706318,0.038442533894206835,0.7966650011697094,-0.06544204807693907,0.08525268478835171,-0.2677774673963876,0.7888706159373323,4300,0.0154179090302079,5,own_lags_only
ftse250,post_qe,baseline,qe,1,-0.014291313352809854,0.06936756806820805,0.8367729579291134,-0.15025174676649766,0.12166912006087795,0.06687437417017315,0.0756176304426571,0.37649358372259767,-0.08133618149743475,0.21508492983778105,-1.0163236733057455,0.3094752789739751,4299,0.014089958919656143,5,own_lags_only
ftse250,post_qe,baseline,qe,2,-0.010984558843343156,0.08132916573331876,0.8925620858398792,-0.17038972368064792,0.14842060599396162,-0.03444808947490684,0.08494163987216856,0.6850732090360279,-0.2009337036243572,0.13203752467454355,0.26020005695689546,0.7947094603284993,4298,0.011140175515960582,5,own_lags_only
ftse250,post_qe,baseline,qe,3,-0.0049085949062408875,0.0930190690966962,0.9579153477648281,-0.18722597033576543,0.17740878052328368,0.035202729952487605,0.12343940176120044,0.7755044959572934,-0.20673849749946524,0.2771439574044404,-0.35289428595828765,0.7241676947451576,4297,0.008418770419573063,5,own_lags_only
ftse250,post_qe,baseline,qe,4,-0.03693463094806186,0.11014265267362114,0.7373727743937515,-0.2528142301883593,0.17894496829223555,0.08622965413591276,0.15576260447098347,0.5798549275291474,-0.21906505062721482,0.39152435889904036,-0.8732304150884468,0.3825374998585124,4296,0.007156664654204725,5,own_lags_only
ftse250,post_qe,baseline,qe,5,-0.06397757787033477,0.12093027670009268,0.596774121012166,-0.3010009202025164,0.17304576446184688,0.11605453835056644,0.19015431729826954,0.541651399327918,-0.2566479235540418,0.4887570002551747,-1.1184838821134642,0.26336038657247485,4295,0.007057748421700816,5,own_lags_only
ftse250,post_qe,baseline,qe,6,-0.03810799673473043,0.11658024578188202,0.7437570525451318,-0.2666052784672192,0.19038928499775834,0.1132937407271129,0.1497032294633293,0.4491763504539954,-0.18012458902101253,0.40671207047523833,-1.0788541680032757,0.2806527429171254,4294,0.005002827201613713,5,own_lags_only
ftse250,post_qe,baseline,qe,7,-0.017379500217437137,0.12474736637048106,0.8891992047080015,-0.26188433830358,0.22712533786870573,0.11340758792455903,0.14810945034587533,0.44385409656189223,-0.17688693475335665,0.4037021106024747,-0.9031715088142942,0.36643487656488594,4293,0.004134437385184375,5,own_lags_only
ftse250,post_qe,baseline,qe,8,0.018964288952079206,0.12527335378786703,0.8796733921954257,-0.22657148447214015,0.2645000623762986,0.16523716579412157,0.16525854036702545,0.3173731049953281,-0.15866957332524828,0.4891439049134914,-0.9606241413088233,0.33674118578595047,4292,0.0038341000983961315,5,own_lags_only
ftse250,post_qe,baseline,qe,9,0.008425518363899516,0.1398179278326603,0.9519480465492589,-0.26561762018811463,0.2824686569159137,0.15130093758354438,0.14755824202675935,0.30519137749432323,-0.13791321678890392,0.4405150919559927,-0.9480143712129465,0.34312213810388215,4291,0.0027833805402319722,5,own_lags_only
ftse250,post_qe,baseline,qe,10,0.03523463538235143,0.1347081359947084,0.7936585376237499,-0.22879331116727702,0.2992625819319799,0.13815595157756208,0.1555259719482462,0.37437168660091347,-0.16667495344100045,0.4429868565961246,-0.65295355902969,0.5137862186961075,4290,0.002984943914248417,5,own_lags_only
ftse250,post_qe,baseline,qe,11,0.02100944157738721,0.13480444882579778,0.876150274121029,-0.24320727812117643,0.28522616127595085,0.1415153818795276,0.1382828816562876,0.30613010384297856,-0.1295190661667961,0.4125498299258513,-0.7770047157849775,0.4371559880868112,4289,0.003094454535492841,5,own_lags_only
ftse250,post_qe,baseline,qe,12,-0.007924397032709824,0.13747088552571618,0.9540320543469103,-0.27736733266311353,0.2615185385976939,0.23531605141768833,0.1706470278338549,0.16790595615134196,-0.0991521231366673,0.5697842259720439,-1.4479120333350681,0.14764165383519984,4288,0.003927047543691553,5,own_lags_only
ftse250,post_qe,baseline,qe,13,-0.034122040002606324,0.14793626016265765,0.8175838759572236,-0.3240771099214153,0.25583302991620266,0.3164090911244137,0.20707166902150656,0.1265082444808512,-0.08945138015773918,0.7222695624065665,-1.8734829471016357,0.06100172539792114,4287,0.004419523018951876,5,own_lags_only
ftse250,post_qe,baseline,qe,14,-0.11285364194383954,0.15386706980748557,0.4632846485901484,-0.41443309876651124,0.1887258148788322,0.3152377961846468,0.22206892596795993,0.1557389243522041,-0.12001729871255468,0.7504928910818482,-2.1187682746818006,0.03411005513115291,4286,0.005503902958511997,5,own_lags_only
ftse250,post_qe,baseline,qe,15,-0.06142676675416002,0.1625242450495757,0.7054644086911641,-0.37997428705132835,0.2571207535430083,0.3848974424833516,0.23710874895286935,0.10452636162929176,-0.07983570546427232,0.8496305904309756,-2.031850552355948,0.042168787687932835,4285,0.005449917550993777,5,own_lags_only
ftse250,post_qe,baseline,qe,16,0.03743499031550263,0.1537273678799551,0.8076061121188309,-0.2638706507292094,0.33874063136021465,0.37108956992812625,0.21344868232129316,0.08211529777909618,-0.047269847421608335,0.7894489872778608,-1.654515032035975,0.09802291163325443,4284,0.00518789954327159,5,own_lags_only
ftse250,post_qe,baseline,qe,17,0.11740477794697986,0.15217082892879924,0.44039121878929344,-0.18085004675346666,0.41565960264742635,0.28852542566161765,0.174919225953389,0.0990497341428403,-0.054316257207024765,0.6313671085302601,-0.9394709888512185,0.34748898049171595,4283,0.0038668763751658064,5,own_lags_only
ftse250,post_qe,baseline,qe,18,0.1515194130438204,0.17218653363934106,0.3788742117485092,-0.18596619288928803,0.48900501897692883,0.3186320261086668,0.18199782220477814,0.07998960864676825,-0.03808370541269834,0.675347757630032,-0.836628655426919,0.402801333188728,4282,0.003642023313015219,5,own_lags_only
ftse250,post_qe,baseline,qe,19,0.14296206074328816,0.17729159124226096,0.4200313592293009,-0.20452945809154333,0.49045357957811964,0.36045263279979634,0.20832798523342108,0.08359150256668638,-0.047870218257708985,0.7687754838573017,-0.9845388528350675,0.32485063790724866,4281,0.004285857605601073,5,own_lags_only
ftse250,post_qe,baseline,qe,20,0.12909883554094864,0.18859618939634382,0.4936436113426472,-0.24054969567588524,0.49874736675778253,0.4506758899778667,0.20869951064077297,0.030815372039364554,0.04162484912195169,0.8597269308337816,-1.3883597110949117,0.16502753814432547,4280,0.005501020155691649,5,own_lags_only
ftse250,post_qe,baseline,target,0,-0.06791838723700411,0.03171255336253497,0.03221861667520817,-0.13007499182757265,-0.005761782646435565,-0.09280580214815673,0.038095198690860914,0.014844329312390827,-0.16747239158224414,-0.018139212714069333,0.5466431185013889,0.5846239398025982,4300,0.0154179090302079,5,own_lags_only
ftse250,post_qe,baseline,target,1,-0.14653552277752308,0.054431819755101196,0.007100513504787658,-0.25322188949752145,-0.03984915605752473,-0.12555888578570568,0.06969162056315945,0.0716027989478155,-0.2621544620894982,0.011036690518086839,-0.2621216663773435,0.7932276432641592,4299,0.014089958919656143,5,own_lags_only
ftse250,post_qe,baseline,target,2,-0.1559386906382248,0.053388022405142795,0.003490718631273811,-0.2605792145523047,-0.05129816672414492,-0.2036095708655318,0.08612442164861737,0.018072332622503212,-0.37241343729682186,-0.03480570443424175,0.5257355806126249,0.5990719386865335,4298,0.011140175515960582,5,own_lags_only
ftse250,post_qe,baseline,target,3,-0.14903029274046745,0.06809269746200394,0.02862313215053619,-0.28249197976599516,-0.015568605714939732,-0.3114470980461399,0.10733986893395497,0.0037137560770932965,-0.5218332411566916,-0.10106095493558817,1.4955585812938454,0.13476872334037848,4297,0.008418770419573063,5,own_lags_only
ftse250,post_qe,baseline,target,4,-0.06558852127398979,0.08481012628676457,0.4393110160270195,-0.23181636879604833,0.10063932624806876,-0.33355943321684334,0.10100040817053832,0.0009580819494912285,-0.5315202332310984,-0.13559863320258825,2.719341459049257,0.006541204399812297,4296,0.007156664654204725,5,own_lags_only
ftse250,post_qe,baseline,target,5,-0.070226281130502,0.10977357898966425,0.5223432350292418,-0.2853824959502439,0.14492993368923993,-0.43000875721271165,0.12397752768721927,0.0005234871919893588,-0.6730047114796615,-0.18701280294576186,2.696273143842731,0.0070120141902172495,4295,0.007057748421700816,5,own_lags_only
ftse250,post_qe,baseline,target,6,-0.043033328721297046,0.09279799644872087,0.6428403217606481,-0.22491740176078995,0.13885074431819588,-0.3229447379254041,0.11401652467660658,0.0046194522632795505,-0.546417126291553,-0.09947234955925521,2.2730942362717452,0.02302050169462469,4294,0.005002827201613713,5,own_lags_only
ftse250,post_qe,baseline,target,7,-0.001375686445180604,0.10061441533837079,0.9890909789384469,-0.19857994050838734,0.19582856761802614,-0.3010803222448282,0.11544184739225286,0.00910545547601493,-0.5273463431336438,-0.07481430135601264,2.3162498280997807,0.02054463199472563,4293,0.004134437385184375,5,own_lags_only
ftse250,post_qe,baseline,target,8,-0.04841628645938518,0.09594597496561066,0.6138255506046691,-0.23647039739198206,0.1396378244732117,-0.29037042377340627,0.10858435401277812,0.007491981078433662,-0.5031957576384514,-0.07754508990836115,2.151675505837762,0.03142292062017903,4292,0.0038341000983961315,5,own_lags_only
ftse250,post_qe,baseline,target,9,-0.04823194510345457,0.10601277960720133,0.6491354990711882,-0.2560169931335692,0.15955310292666003,-0.3348888232359549,0.11387118080101143,0.0032721315216595326,-0.5580763376059373,-0.11170130886597254,2.3848935108403677,0.01708406580629865,4291,0.0027833805402319722,5,own_lags_only
ftse250,post_qe,baseline,target,10,-0.14679592427634666,0.12769835215926648,0.2503283468486168,-0.3970846945085089,0.10349284595581562,-0.35500526295637147,0.10756085271376319,0.0009651057575454723,-0.5658245342753473,-0.14418599163739562,1.626365541859218,0.10387191657897454,4290,0.002984943914248417,5,own_lags_only
ftse250,post_qe,baseline,target,11,-0.15120638241591444,0.1175269115252204,0.19824484715059687,-0.38155912900534644,0.07914636417351756,-0.3737885312136015,0.11574757787361958,0.0012407535756636572,-0.6006537838458959,-0.14692327858130713,1.7171348774570705,0.08595453090843677,4289,0.003094454535492841,5,own_lags_only
ftse250,post_qe,baseline,target,12,-0.19008953456670266,0.1202187523136385,0.11383299337780695,-0.4257182891014341,0.04553921996802879,-0.42380172695650836,0.12702114060615458,0.0008485078246093564,-0.6727631625445714,-0.1748402913684454,1.6505798769657836,0.09882439064661161,4288,0.003927047543691553,5,own_lags_only
ftse250,post_qe,baseline,target,13,-0.1872848862106432,0.12738597153331815,0.1415032782114732,-0.4369613904159468,0.062391617994660364,-0.3990970400542621,0.14152828094148637,0.004803709355659159,-0.6764924706995754,-0.12170160940894881,1.3409794794705374,0.1799271151853037,4287,0.004419523018951876,5,own_lags_only
ftse250,post_qe,baseline,target,14,-0.12008769961084383,0.11591332732273227,0.3001961355367151,-0.34727782116339906,0.10710242194171142,-0.44274989523748154,0.14662328234918984,0.002530732085561833,-0.7301315286418937,-0.15536826183306945,2.146792049514404,0.031809840576038494,4286,0.005503902958511997,5,own_lags_only
ftse250,post_qe,baseline,target,15,-0.15686373927712016,0.12173585427827145,0.19755170601078254,-0.3954660136625322,0.08173853510829188,-0.39200047573830105,0.15563466354496663,0.01177815557316374,-0.6970444162864357,-0.08695653519016644,1.5159170160204793,0.1295403370542527,4285,0.005449917550993777,5,own_lags_only
ftse250,post_qe,baseline,target,16,-0.20064343651497307,0.11223293411217032,0.07381777681889205,-0.42061998737482686,0.019333114344880747,-0.4752283245236669,0.1492236790293296,0.0014491865781033903,-0.7677067354211529,-0.18274991362618093,1.8610722679400884,0.06273397185999371,4284,0.00518789954327159,5,own_lags_only
ftse250,post_qe,baseline,target,17,-0.26954503070628844,0.0987622298828715,0.006348203993712554,-0.46311900127671657,-0.0759710601358603,-0.4409037453331406,0.12920527044633837,0.0006438681869771393,-0.6941460754079638,-0.18766141525831737,1.4335373073513376,0.1517043451733792,4283,0.0038668763751658064,5,own_lags_only
ftse250,post_qe,baseline,target,18,-0.22896318570811128,0.11344760025408607,0.04356746410093785,-0.45132048220612,-0.006605889210102578,-0.40977835284021324,0.14406495951422707,0.004449516776154454,-0.6921456734880983,-0.1274110321923282,1.363682626666791,0.1726674742802906,4282,0.003642023313015219,5,own_lags_only
ftse250,post_qe,baseline,target,19,-0.1319935771172516,0.14710139383650644,0.36956068270216114,-0.4203123090368043,0.15632515480230105,-0.4665649085615825,0.162046758812708,0.003986863420713014,-0.7841765558344902,-0.1489532612886748,1.978224753425693,0.04790335743065056,4281,0.004285857605601073,5,own_lags_only
ftse250,post_qe,baseline,target,20,-0.17082599148864894,0.17893078787303268,0.33972725783243896,-0.521530335719793,0.1798783527424951,-0.5060470523150176,0.17239403255760594,0.0033310794191582184,-0.8439393561279251,-0.16815474850210993,1.7072970096320486,0.08776686165390193,4280,0.005501020155691649,5,own_lags_only
ftse250,post_qe,lag10,path,0,-0.06744488840847966,0.040291996313947635,0.09414968938463542,-0.14641720118381701,0.011527424366857705,0.1120030032931372,0.04293815628216269,0.009094729784108899,0.027844216980098327,0.19616178960617608,-3.433881359974494,0.0005950045607667928,4300,0.020436766014194196,10,own_lags_only
ftse250,post_qe,lag10,path,1,-0.06145524046285647,0.056338352867332485,0.2753502319719431,-0.17187841208282814,0.0489679311571152,0.09877211882968755,0.0715360492870092,0.1673613507270122,-0.04143853777285049,0.23898277543222557,-1.880981269214145,0.05997446685655008,4299,0.015204635511600118,10,own_lags_only
ftse250,post_qe,lag10,path,2,-0.03946353182596658,0.06651236445603839,0.5529628341029416,-0.16982776615980183,0.09090070250786865,0.1514721007094465,0.08034969113026762,0.05940811011191052,-0.006013293905878014,0.308957495324771,-2.0203798875556487,0.043343997996659084,4298,0.012776238346976831,10,own_lags_only
ftse250,post_qe,lag10,path,3,0.03999498753322431,0.08475423150180234,0.6370026681281719,-0.12612330621030826,0.20611328127675688,0.15182315450895392,0.10317798467709803,0.14116445982441528,-0.050405695458158206,0.35405200447606605,-0.8824511540886276,0.37753288329385526,4297,0.009538566364795553,10,own_lags_only
ftse250,post_qe,lag10,path,4,0.07423642795498986,0.09226463674217784,0.42104865750232656,-0.10660226005967871,0.25507511596965843,0.1864370063517563,0.1058427551284584,0.07816181273949462,-0.021014793700022127,0.39388880640353474,-0.7112186343497939,0.47694876297281863,4296,0.008749059792940828,10,own_lags_only
ftse250,post_qe,lag10,path,5,0.10647958183186851,0.10631756423740232,0.316573590236091,-0.10190284407344005,0.3148620077371771,0.20569642506237718,0.1304474141284087,0.11482930247762627,-0.04998050662930392,0.4613733567540583,-0.5368775673395826,0.5913521873175152,4295,0.00944406311353263,10,own_lags_only
ftse250,post_qe,lag10,path,6,0.0779557783861677,0.10171767143134061,0.4434421046959147,-0.12141085761925989,0.2773224143915953,0.16798151708391137,0.12183628308276757,0.16797250126308305,-0.07081759775831306,0.4067806319261358,-0.5745988959404497,0.5655625989245112,4294,0.006918516055933743,10,own_lags_only
ftse250,post_qe,lag10,path,7,0.03905428817959956,0.11664352165800826,0.7377627853394935,-0.18956701427009665,0.26767559062929575,0.1620233765293854,0.12791142941289813,0.20526826003100795,-0.08868302511989493,0.41272977817866574,-0.7785410224018972,0.43625013258347634,4293,0.005661449876255387,10,own_lags_only
ftse250,post_qe,lag10,path,8,0.08080220957283059,0.11073160694055975,0.4655660942649321,-0.13623174003066651,0.2978361591763277,0.17207774218408345,0.13057990001136635,0.18757176199930048,-0.08385886183819458,0.4280143462063615,-0.5471653892237007,0.5842651120101944,4292,0.005373760190761967,10,own_lags_only
ftse250,post_qe,lag10,path,9,0.04011325563605701,0.10163784744658655,0.6930875612621592,-0.15909692535925263,0.23932343663136663,0.1466728855506645,0.13651002381446617,0.28262205882791525,-0.12088676112568919,0.41423253222701817,-0.7070129126780355,0.47955845336815894,4291,0.003717297031912814,10,own_lags_only
ftse250,post_qe,lag10,path,10,-0.015554317820986563,0.10692861205047365,0.8843441370681598,-0.2251343974399149,0.19402576179794176,0.19094674670120665,0.13051568357838136,0.14346255357123774,-0.0648639931124208,0.4467574865148341,-1.3311268139585017,0.183147287416759,4290,0.003494589004548687,10,own_lags_only
ftse250,post_qe,lag10,path,11,-0.022869011848793544,0.11384161293065836,0.840788912897882,-0.24599857319288393,0.20026054949529687,0.18858677010658334,0.13354113106272025,0.1578911139762852,-0.07315384677634837,0.450327386989515,-1.3747113572639618,0.16922094879045624,4289,0.0032526894131775785,10,own_lags_only
ftse250,post_qe,lag10,path,12,-0.0028904884378680717,0.1477655774661852,0.9843933271540999,-0.29251102027159104,0.28673004339585495,0.20294298073567452,0.14404818548369394,0.15887810068058328,-0.07939146281236559,0.4852774242837146,-1.0972017736625468,0.2725531980013125,4288,0.004292828507218016,10,own_lags_only
ftse250,post_qe,lag10,path,13,-0.006680462859657609,0.16079677064600864,0.966860620670313,-0.32184213332583456,0.3084812076065193,0.0858745531032575,0.15346304287473506,0.5757672676804071,-0.2149130109312232,0.38666211713773824,-0.4477449953602359,0.6543372444053782,4287,0.004771974419828573,10,own_lags_only
ftse250,post_qe,lag10,path,14,0.03645341967668487,0.18174902755757796,0.841034743795074,-0.31977467433616796,0.3926815136895377,0.13709139786638694,0.15035786544663862,0.3618911825659611,-0.15761001840902475,0.4317928141417986,-0.4599149161264951,0.6455772932480133,4286,0.006088699045944335,10,own_lags_only
ftse250,post_qe,lag10,path,15,0.01512499661843445,0.2293594052976395,0.9474219933355187,-0.43441943776493896,0.4646694310018079,0.09943223694623393,0.1605463987604561,0.5356947356758403,-0.21523870462425998,0.41410317851672784,-0.3370883396258739,0.7360503071986428,4285,0.006158988416242406,10,own_lags_only
ftse250,post_qe,lag10,path,16,0.06111401703810403,0.1862151367917404,0.7427677188849299,-0.3038676510737071,0.4260956851499152,0.13506426106318095,0.15514582983106864,0.3839926584357001,-0.1690215654057136,0.4391500875320755,-0.3352029151420484,0.7374720231527889,4284,0.005680748004525893,10,own_lags_only
ftse250,post_qe,lag10,path,17,0.003370483166576131,0.15054243924263372,0.9821377158475763,-0.291692697748986,0.29843366408213823,0.1895292899317233,0.14194161275472614,0.18179049994945595,-0.08867627106753995,0.46773485093098655,-1.0149359558395663,0.3101363572513396,4283,0.0043014814551016745,10,own_lags_only
ftse250,post_qe,lag10,path,18,-0.08276309344893455,0.18120487123900061,0.6478596003870905,-0.4379246410773758,0.27239845417950664,0.09054125629901293,0.1624329429378864,0.5772493970582289,-0.22782731185924443,0.4089098244572703,-0.8428050991177635,0.3993374557351477,4282,0.004260321154615054,10,own_lags_only
ftse250,post_qe,lag10,path,19,-0.03845446449982042,0.18066402307278662,0.8314434137202387,-0.3925559497224822,0.31564702072284134,0.061487638473893304,0.17111608206622284,0.7193460629174723,-0.2738998823759034,0.39687515932369005,-0.45194401002828616,0.6513093183409431,4281,0.005214296637771065,10,own_lags_only
ftse250,post_qe,lag10,path,20,-0.08718781778914975,0.23272830931958086,0.7079330656478746,-0.5433353040555282,0.3689596684772287,0.04845244256004004,0.1797332710417166,0.7874836139272772,-0.3038247686817245,0.4007296538018046,-0.548498011087853,0.5833499945609648,4280,0.006464847522236861,10,own_lags_only
